season,franchise_id,team,roster_players,roster_active_players,roster_reserve_players,roster_development_players,roster_cut_players,roster_avg_age,roster_active_avg_age,roster_avg_years_exp,roster_active_avg_years_exp,roster_avg_height,roster_avg_weight,roster_avg_bmi,roster_rookies,roster_young_players,roster_veterans_5plus,roster_drafted_players,roster_top100_draftees,roster_avg_draft_number,roster_group_qb_players,roster_group_qb_active_players,roster_group_qb_share,roster_group_qb_active_share,roster_group_qb_avg_age,roster_group_qb_avg_years_exp,roster_group_qb_rookies,roster_group_qb_young_players,roster_group_qb_veterans_5plus,roster_group_qb_drafted_players,roster_group_qb_top100_draftees,roster_group_rb_players,roster_group_rb_active_players,roster_group_rb_share,roster_group_rb_active_share,roster_group_rb_avg_age,roster_group_rb_avg_years_exp,roster_group_rb_rookies,roster_group_rb_young_players,roster_group_rb_veterans_5plus,roster_group_rb_drafted_players,roster_group_rb_top100_draftees,roster_group_wr_players,roster_group_wr_active_players,roster_group_wr_share,roster_group_wr_active_share,roster_group_wr_avg_age,roster_group_wr_avg_years_exp,roster_group_wr_rookies,roster_group_wr_young_players,roster_group_wr_veterans_5plus,roster_group_wr_drafted_players,roster_group_wr_top100_draftees,roster_group_te_players,roster_group_te_active_players,roster_group_te_share,roster_group_te_active_share,roster_group_te_avg_age,roster_group_te_avg_years_exp,roster_group_te_rookies,roster_group_te_young_players,roster_group_te_veterans_5plus,roster_group_te_drafted_players,roster_group_te_top100_draftees,roster_group_ol_players,roster_group_ol_active_players,roster_group_ol_share,roster_group_ol_active_share,roster_group_ol_avg_age,roster_group_ol_avg_years_exp,roster_group_ol_rookies,roster_group_ol_young_players,roster_group_ol_veterans_5plus,roster_group_ol_drafted_players,roster_group_ol_top100_draftees,roster_group_dl_players,roster_group_dl_active_players,roster_group_dl_share,roster_group_dl_active_share,roster_group_dl_avg_age,roster_group_dl_avg_years_exp,roster_group_dl_rookies,roster_group_dl_young_players,roster_group_dl_veterans_5plus,roster_group_dl_drafted_players,roster_group_dl_top100_draftees,roster_group_lb_players,roster_group_lb_active_players,roster_group_lb_share,roster_group_lb_active_share,roster_group_lb_avg_age,roster_group_lb_avg_years_exp,roster_group_lb_rookies,roster_group_lb_young_players,roster_group_lb_veterans_5plus,roster_group_lb_drafted_players,roster_group_lb_top100_draftees,roster_group_db_players,roster_group_db_active_players,roster_group_db_share,roster_group_db_active_share,roster_group_db_avg_age,roster_group_db_avg_years_exp,roster_group_db_rookies,roster_group_db_young_players,roster_group_db_veterans_5plus,roster_group_db_drafted_players,roster_group_db_top100_draftees,roster_group_st_players,roster_group_st_active_players,roster_group_st_share,roster_group_st_active_share,roster_group_st_avg_age,roster_group_st_avg_years_exp,roster_group_st_rookies,roster_group_st_young_players,roster_group_st_veterans_5plus,roster_group_st_drafted_players,roster_group_st_top100_draftees,roster_group_other_players,roster_group_other_active_players,roster_group_other_share,roster_group_other_active_share,roster_group_other_avg_age,roster_group_other_avg_years_exp,roster_group_other_rookies,roster_group_other_young_players,roster_group_other_veterans_5plus,roster_group_other_drafted_players,roster_group_other_top100_draftees
2019,NO,NOR,98,47,14,10,19,25.761904761904763,26.543478260869566,3.438775510204082,4.276595744680851,74.14285714285714,244.29591836734693,31.091255923806305,18,45,28,36,28,70.94444444444444,3,3,0.030612244897959183,0.06382978723404255,31.666666666666668,8.333333333333334,0,1,2,2,2,9,4,0.09183673469387756,0.0851063829787234,26.0,4.111111111111111,0,4,4,3,1,14,5,0.14285714285714285,0.10638297872340426,24.636363636363637,2.5,3,11,2,3,3,8,3,0.08163265306122448,0.06382978723404255,27.166666666666668,4.5,0,0,2,1,1,15,7,0.15306122448979592,0.14893617021276595,25.46153846153846,2.8666666666666667,4,8,5,6,5,15,8,0.15306122448979592,0.1702127659574468,24.53846153846154,3.066666666666667,3,6,2,6,4,14,5,0.14285714285714285,0.10638297872340426,26.666666666666668,3.5,4,6,6,5,4,16,9,0.16326530612244897,0.19148936170212766,24.9375,3.125,3,8,4,9,8,4,3,0.04081632653061224,0.06382978723404255,27.5,4.0,1,1,1,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2019,NYG,NYG,100,46,15,8,24,25.228915662650603,25.23913043478261,2.64,3.0434782608695654,74.35,240.76,30.458830324614077,32,58,23,38,22,99.05263157894737,3,2,0.03,0.043478260869565216,30.333333333333332,7.333333333333333,1,1,2,2,2,7,3,0.07,0.06521739130434782,24.142857142857142,1.4285714285714286,3,5,0,3,1,16,6,0.16,0.13043478260869565,25.8,3.25,4,6,6,5,3,8,2,0.08,0.043478260869565216,24.833333333333332,1.875,4,6,2,2,0,15,7,0.15,0.15217391304347827,25.833333333333332,3.1333333333333333,3,7,4,4,3,12,5,0.12,0.10869565217391304,23.25,1.5,5,9,1,6,4,15,9,0.15,0.1956521739130435,25.0,2.6,5,8,4,8,6,17,9,0.17,0.1956521739130435,24.416666666666668,2.3529411764705883,5,12,3,6,3,7,3,0.07,0.06521739130434782,26.8,3.0,2,4,1,2,0,0,0,0.0,0.0,,,0,0,0,0,0
2019,NYJ,NYJ,109,46,20,8,25,25.75531914893617,25.717391304347824,2.908256880733945,3.0217391304347827,74.26605504587155,243.56880733944953,30.876591393414206,19,56,26,32,12,130.34375,5,2,0.045871559633027525,0.043478260869565216,25.0,2.4,0,3,1,2,1,8,3,0.07339449541284404,0.06521739130434782,25.25,3.25,1,3,2,4,2,13,5,0.11926605504587157,0.10869565217391304,25.5,3.4615384615384617,1,6,4,4,1,6,2,0.05504587155963303,0.043478260869565216,25.333333333333332,2.8333333333333335,1,3,1,1,0,20,7,0.1834862385321101,0.15217391304347827,26.764705882352942,3.35,4,11,7,5,0,15,6,0.13761467889908258,0.13043478260869565,25.083333333333332,1.6666666666666667,7,11,1,5,4,15,9,0.13761467889908258,0.1956521739130435,25.928571428571427,3.2666666666666666,2,7,5,2,2,21,9,0.1926605504587156,0.1956521739130435,25.647058823529413,2.6666666666666665,3,11,4,8,2,6,3,0.05504587155963303,0.06521739130434782,26.4,3.3333333333333335,0,1,1,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2019,PHI,PHI,99,46,13,10,23,25.576470588235296,25.652173913043477,3.191919191919192,3.4782608695652173,73.53535353535354,238.58585858585857,30.797968417060417,18,54,21,38,21,100.94736842105263,4,2,0.04040404040404041,0.043478260869565216,28.75,6.0,0,1,1,3,2,9,3,0.09090909090909091,0.06521739130434782,25.375,3.111111111111111,2,6,1,3,1,15,5,0.15151515151515152,0.10869565217391304,24.692307692307693,2.8666666666666667,3,10,3,4,2,7,4,0.0707070707070707,0.08695652173913043,26.0,3.4285714285714284,0,2,2,3,3,14,7,0.1414141414141414,0.15217391304347827,26.076923076923077,3.2857142857142856,5,8,4,7,4,16,8,0.16161616161616163,0.17391304347826086,25.133333333333333,3.25,3,8,5,7,5,13,5,0.13131313131313133,0.10869565217391304,25.22222222222222,2.6153846153846154,2,8,2,4,1,18,9,0.18181818181818182,0.1956521739130435,25.642857142857142,3.1666666666666665,3,9,3,6,3,3,3,0.030303030303030304,0.06521739130434782,25.666666666666668,2.6666666666666665,0,2,0,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2019,PIT,PIT,102,46,9,11,28,25.095238095238095,25.5,2.5098039215686274,3.217391304347826,74.24509803921569,241.2549019607843,30.58755683349588,25,63,20,37,23,93.08108108108108,6,2,0.058823529411764705,0.043478260869565216,25.833333333333332,3.3333333333333335,2,4,1,1,1,10,4,0.09803921568627451,0.08695652173913043,23.375,1.2,4,9,1,4,0,12,5,0.11764705882352941,0.10869565217391304,23.666666666666668,1.6666666666666667,2,10,0,5,3,8,2,0.0784313725490196,0.043478260869565216,25.5,2.375,3,4,2,3,2,13,7,0.12745098039215685,0.15217391304347827,26.727272727272727,3.4615384615384617,3,7,5,4,3,13,5,0.12745098039215685,0.10869565217391304,26.77777777777778,3.5384615384615383,1,6,4,5,3,15,9,0.14705882352941177,0.1956521739130435,24.8,2.7333333333333334,3,8,4,7,4,20,9,0.19607843137254902,0.1956521739130435,24.11764705882353,2.05,5,13,2,8,7,5,3,0.049019607843137254,0.06521739130434782,27.666666666666668,2.4,2,2,1,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2019,SEA,SEA,102,46,18,10,18,25.40449438202247,25.804347826086957,2.8514851485148514,3.5434782608695654,73.94117647058823,248.30392156862746,31.759010447436214,28,58,25,39,21,108.25641025641026,3,2,0.029411764705882353,0.043478260869565216,28.0,5.333333333333333,0,0,2,2,2,9,4,0.08823529411764706,0.08695652173913043,25.77777777777778,3.6666666666666665,3,5,3,3,1,15,5,0.14705882352941177,0.10869565217391304,24.166666666666668,1.6666666666666667,8,11,2,4,2,8,3,0.0784313725490196,0.06521739130434782,25.857142857142858,3.0,2,5,2,1,0,19,8,0.18627450980392157,0.17391304347826086,25.88235294117647,3.1578947368421053,3,10,5,8,4,14,7,0.13725490196078433,0.15217391304347827,25.384615384615383,2.6923076923076925,3,7,3,6,5,13,6,0.12745098039215685,0.13043478260869565,25.454545454545453,3.0,5,8,4,7,4,18,8,0.17647058823529413,0.17391304347826086,24.714285714285715,2.5555555555555554,4,11,3,7,3,3,3,0.029411764705882353,0.06521739130434782,26.0,3.3333333333333335,0,1,1,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2019,SF,SFO,100,46,16,10,20,25.906976744186046,26.217391304347824,3.24,3.717391304347826,74.24,243.3,30.850835436384497,20,52,30,38,20,99.55263157894737,4,2,0.04,0.043478260869565216,25.333333333333332,2.25,1,3,1,2,1,7,5,0.07,0.10869565217391304,25.833333333333332,3.5714285714285716,0,2,2,2,1,12,4,0.12,0.08695652173913043,25.09090909090909,2.8333333333333335,3,8,4,5,4,6,3,0.06,0.06521739130434782,26.4,2.6666666666666665,2,4,2,2,0,18,7,0.18,0.15217391304347827,26.75,4.055555555555555,2,7,6,5,3,20,8,0.2,0.17391304347826086,24.875,2.75,5,10,5,8,6,7,5,0.07,0.10869565217391304,23.714285714285715,1.5714285714285714,3,5,0,5,1,21,9,0.21,0.1956521739130435,25.294117647058822,2.619047619047619,3,12,6,8,4,5,3,0.05,0.06521739130434782,33.4,9.2,1,1,4,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2019,TB,TAM,101,46,13,10,24,25.123456790123456,25.695652173913043,2.5841584158415842,3.369565217391304,74.47524752475248,247.3960396039604,31.16776880137424,28,59,22,33,20,89.03030303030303,6,2,0.0594059405940594,0.043478260869565216,26.0,3.1666666666666665,2,3,2,1,1,6,3,0.0594059405940594,0.06521739130434782,23.6,2.3333333333333335,1,4,1,1,1,13,4,0.12871287128712872,0.08695652173913043,24.545454545454547,1.5384615384615385,6,9,1,3,2,7,3,0.06930693069306931,0.06521739130434782,25.333333333333332,2.5714285714285716,0,5,2,1,1,20,7,0.19801980198019803,0.15217391304347827,26.53846153846154,3.7,2,8,7,6,3,12,5,0.1188118811881188,0.10869565217391304,25.77777777777778,2.75,3,8,3,6,2,14,9,0.13861386138613863,0.1956521739130435,25.333333333333332,3.142857142857143,5,7,5,7,5,20,10,0.19801980198019803,0.21739130434782608,23.88235294117647,1.6,8,14,1,6,5,3,3,0.0297029702970297,0.06521739130434782,26.0,2.3333333333333335,1,1,0,2,0,0,0,0.0,0.0,,,0,0,0,0,0
2019,TEN,TEN,96,46,9,10,23,25.78481012658228,25.869565217391305,3.1770833333333335,3.739130434782609,73.55208333333333,237.16666666666666,30.626860737615687,22,48,26,35,21,85.54285714285714,3,2,0.03125,0.043478260869565216,26.666666666666668,4.0,0,1,1,2,2,8,3,0.08333333333333333,0.06521739130434782,25.0,2.75,2,4,2,2,1,13,5,0.13541666666666666,0.10869565217391304,24.09090909090909,2.0,3,8,0,3,2,6,3,0.0625,0.06521739130434782,26.8,4.333333333333333,1,3,2,2,1,12,7,0.125,0.15217391304347827,27.6,4.75,2,2,7,8,5,10,5,0.10416666666666667,0.10869565217391304,24.25,2.0,4,7,2,5,3,18,8,0.1875,0.17391304347826086,25.4,2.888888888888889,5,12,3,5,3,18,10,0.1875,0.21739130434782608,25.714285714285715,2.7222222222222223,5,8,4,8,4,8,3,0.08333333333333333,0.06521739130434782,28.142857142857142,5.125,0,3,5,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2019,WAS,WAS,111,46,21,9,22,25.659574468085108,25.934782608695652,2.90990990990991,3.4565217391304346,74.11711711711712,241.87387387387386,30.803297816768204,29,68,29,38,17,114.44736842105263,6,2,0.05405405405405406,0.043478260869565216,29.2,5.5,2,2,3,2,2,8,5,0.07207207207207207,0.10869565217391304,26.0,3.625,2,3,2,4,1,12,5,0.10810810810810811,0.10869565217391304,23.545454545454547,1.5833333333333333,4,10,2,2,1,10,2,0.09009009009009009,0.043478260869565216,25.6,2.9,4,7,3,2,0,16,8,0.14414414414414414,0.17391304347826086,26.923076923076923,3.8125,4,7,6,7,4,11,5,0.0990990990990991,0.10869565217391304,23.77777777777778,1.2727272727272727,3,10,0,5,2,21,8,0.1891891891891892,0.17391304347826086,25.0,2.1904761904761907,7,14,4,7,4,24,8,0.21621621621621623,0.17391304347826086,25.714285714285715,2.9166666666666665,3,15,6,8,3,3,3,0.02702702702702703,0.06521739130434782,29.666666666666668,7.333333333333333,0,0,3,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,ARI,ARI,96,48,13,15,10,26.659574468085108,26.5,4.197916666666667,4.270833333333333,73.84375,243.09375,31.127800241398393,14,40,38,57,30,105.75438596491227,3,2,0.03125,0.041666666666666664,25.0,2.0,1,2,1,2,1,5,4,0.052083333333333336,0.08333333333333333,23.8,2.0,2,3,0,3,1,12,4,0.125,0.08333333333333333,25.916666666666668,3.6666666666666665,1,7,3,5,4,7,4,0.07291666666666667,0.08333333333333333,25.571428571428573,3.5714285714285716,1,2,2,2,1,14,8,0.14583333333333334,0.16666666666666666,26.928571428571427,4.142857142857143,2,6,7,10,5,14,6,0.14583333333333334,0.125,27.0,4.5,2,7,7,11,4,16,9,0.16666666666666666,0.1875,26.0625,3.25,3,6,5,11,6,19,8,0.19791666666666666,0.16666666666666666,27.11111111111111,4.7368421052631575,2,7,8,10,7,6,3,0.0625,0.0625,31.5,9.166666666666666,0,0,5,3,1,0,0,0.0,0.0,,,0,0,0,0,0
2020,ATL,ATL,89,48,3,15,11,25.797752808988765,26.270833333333332,3.3258426966292136,3.9791666666666665,73.58426966292134,238.14606741573033,30.717017950204912,19,48,28,47,25,95.23404255319149,4,2,0.0449438202247191,0.041666666666666664,32.5,9.5,0,1,3,2,2,7,4,0.07865168539325842,0.08333333333333333,24.714285714285715,2.5714285714285716,1,4,2,4,1,13,6,0.14606741573033707,0.125,24.46153846153846,2.3076923076923075,3,10,2,4,3,5,3,0.056179775280898875,0.0625,26.2,2.8,1,4,1,2,1,15,8,0.16853932584269662,0.16666666666666666,25.933333333333334,3.466666666666667,3,8,5,8,6,14,9,0.15730337078651685,0.1875,25.714285714285715,3.2142857142857144,3,7,6,10,5,7,5,0.07865168539325842,0.10416666666666667,25.571428571428573,3.142857142857143,1,3,2,5,1,19,8,0.21348314606741572,0.16666666666666666,25.210526315789473,2.9473684210526314,6,9,5,11,6,5,3,0.056179775280898875,0.0625,27.4,4.2,1,2,2,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,BAL,BAL,99,47,16,15,10,25.86868686868687,26.148936170212767,3.510204081632653,3.9574468085106385,74.01010101010101,245.87878787878788,31.34673637542973,23,51,33,56,28,102.83928571428571,4,2,0.04040404040404041,0.0425531914893617,25.0,2.75,1,3,1,3,2,7,4,0.0707070707070707,0.0851063829787234,25.142857142857142,3.142857142857143,2,4,2,4,2,13,6,0.13131313131313133,0.1276595744680851,24.76923076923077,2.6153846153846154,5,8,4,7,4,7,2,0.0707070707070707,0.0425531914893617,25.142857142857142,2.7142857142857144,2,4,3,2,1,17,8,0.1717171717171717,0.1702127659574468,25.647058823529413,3.4375,3,8,5,11,4,12,6,0.12121212121212122,0.1276595744680851,26.25,3.8333333333333335,4,5,4,8,6,13,8,0.13131313131313133,0.1702127659574468,25.076923076923077,2.3846153846153846,4,9,2,6,4,21,8,0.21212121212121213,0.1702127659574468,26.476190476190474,4.333333333333333,2,8,9,13,5,5,3,0.050505050505050504,0.06382978723404255,30.8,7.0,0,2,3,2,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,BUF,BUF,95,48,7,17,11,26.263157894736842,26.5,3.778947368421053,4.125,73.67368421052632,239.69473684210527,30.813405222187736,13,41,36,53,24,116.66037735849056,4,2,0.042105263157894736,0.041666666666666664,25.0,3.0,1,2,1,4,3,9,3,0.09473684210526316,0.0625,26.666666666666668,4.0,2,4,5,5,3,12,6,0.12631578947368421,0.125,26.416666666666668,4.333333333333333,2,3,6,8,2,6,3,0.06315789473684211,0.0625,25.666666666666668,2.8333333333333335,1,4,2,4,2,15,8,0.15789473684210525,0.16666666666666666,27.066666666666666,4.0,2,5,8,6,4,14,9,0.14736842105263157,0.1875,26.5,4.071428571428571,1,5,4,9,7,14,5,0.14736842105263157,0.10416666666666667,26.071428571428573,4.0,0,7,4,7,2,17,9,0.17894736842105263,0.1875,26.235294117647058,3.6470588235294117,3,8,6,9,1,4,3,0.042105263157894736,0.0625,24.0,1.75,1,3,0,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,CAR,CAR,98,48,13,14,6,25.65979381443299,25.666666666666668,3.061224489795918,3.0625,74.08163265306122,243.62244897959184,31.031745282242753,22,51,27,44,20,108.36363636363636,4,3,0.04081632653061224,0.0625,25.0,2.5,1,2,1,3,2,6,3,0.061224489795918366,0.0625,25.166666666666668,2.5,1,3,1,4,1,14,5,0.14285714285714285,0.10416666666666667,25.357142857142858,2.7857142857142856,1,7,1,5,2,4,3,0.04081632653061224,0.0625,25.25,2.5,1,2,1,1,0,17,8,0.17346938775510204,0.16666666666666666,26.235294117647058,3.4705882352941178,2,7,7,7,5,18,7,0.1836734693877551,0.14583333333333334,25.77777777777778,3.0,4,11,5,8,4,10,6,0.10204081632653061,0.125,25.555555555555557,3.7,4,5,5,5,2,20,10,0.20408163265306123,0.20833333333333334,25.15,2.85,6,11,4,11,4,5,3,0.05102040816326531,0.0625,27.8,3.8,2,3,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,CHI,CHI,92,48,12,17,4,26.315217391304348,26.875,3.9239130434782608,4.5,74.06521739130434,242.0326086956522,30.778968829428457,15,35,35,56,26,110.85714285714286,4,2,0.043478260869565216,0.041666666666666664,27.75,5.25,0,0,2,2,2,5,3,0.05434782608695652,0.0625,24.8,2.6,1,3,1,3,1,15,6,0.16304347826086957,0.125,26.333333333333332,3.933333333333333,2,7,6,9,4,8,4,0.08695652173913043,0.08333333333333333,27.0,4.25,2,3,3,2,2,15,8,0.16304347826086957,0.16666666666666666,25.733333333333334,3.0,4,7,4,9,4,12,5,0.13043478260869565,0.10416666666666667,26.0,3.6666666666666665,3,5,6,7,4,11,8,0.11956521739130435,0.16666666666666666,26.818181818181817,4.7272727272727275,1,4,6,9,5,18,9,0.1956521739130435,0.1875,26.055555555555557,3.888888888888889,2,5,4,14,4,4,3,0.043478260869565216,0.0625,28.25,5.75,0,1,3,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,CIN,CIN,94,48,14,13,8,25.414893617021278,25.666666666666668,3.086021505376344,3.4166666666666665,74.25531914893617,250.62765957446808,31.777489153774614,16,48,23,54,21,123.83333333333333,5,2,0.05319148936170213,0.041666666666666664,25.0,2.0,1,3,0,4,1,6,3,0.06382978723404255,0.0625,24.0,2.5,1,3,1,4,2,11,6,0.11702127659574468,0.125,24.636363636363637,2.6363636363636362,2,6,1,6,4,6,3,0.06382978723404255,0.0625,24.5,2.0,2,3,1,3,1,19,8,0.20212765957446807,0.16666666666666666,25.36842105263158,3.2222222222222223,2,10,7,7,3,16,8,0.1702127659574468,0.16666666666666666,26.1875,3.625,2,7,6,10,2,9,6,0.09574468085106383,0.125,24.22222222222222,1.6666666666666667,5,7,1,6,2,17,9,0.18085106382978725,0.1875,25.58823529411765,3.2941176470588234,1,7,3,10,6,5,3,0.05319148936170213,0.0625,29.6,6.8,0,2,3,4,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,CLE,CLE,102,48,18,19,8,24.95098039215686,25.520833333333332,2.676470588235294,3.4166666666666665,73.98039215686275,243.57843137254903,31.103128798162533,20,60,18,56,27,110.39285714285714,4,2,0.0392156862745098,0.041666666666666664,26.25,3.0,1,3,1,2,1,6,4,0.058823529411764705,0.08333333333333333,24.666666666666668,2.3333333333333335,0,4,0,4,2,12,4,0.11764705882352941,0.08333333333333333,24.916666666666668,2.8333333333333335,2,5,2,6,3,6,4,0.058823529411764705,0.08333333333333333,23.5,1.6666666666666667,2,4,0,3,2,19,8,0.18627450980392157,0.16666666666666666,25.05263157894737,2.6315789473684212,5,11,5,9,3,19,7,0.18627450980392157,0.14583333333333334,25.210526315789473,2.8947368421052633,3,9,3,13,7,10,7,0.09803921568627451,0.14583333333333334,24.6,2.3,2,7,1,7,2,22,9,0.21568627450980393,0.1875,24.772727272727273,2.6363636363636362,5,15,4,12,7,4,3,0.0392156862745098,0.0625,26.5,4.25,0,2,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,DAL,DAL,94,48,18,14,7,25.698924731182796,25.666666666666668,3.425531914893617,3.25,74.74468085106383,250.81914893617022,31.426111027082847,19,44,28,48,27,99.1875,5,2,0.05319148936170213,0.041666666666666664,27.4,4.4,1,1,2,4,1,5,3,0.05319148936170213,0.0625,24.6,2.6,2,3,1,2,1,11,6,0.11702127659574468,0.125,23.90909090909091,1.9090909090909092,3,8,1,5,3,5,3,0.05319148936170213,0.0625,25.4,2.6,1,2,1,2,0,21,8,0.22340425531914893,0.16666666666666666,25.25,3.3333333333333335,3,10,7,10,6,16,9,0.1702127659574468,0.1875,26.25,4.0625,3,7,7,10,8,9,5,0.09574468085106383,0.10416666666666667,25.77777777777778,3.111111111111111,3,5,3,3,3,18,9,0.19148936170212766,0.1875,25.333333333333332,3.2222222222222223,2,7,3,11,5,4,3,0.0425531914893617,0.0625,31.75,8.0,1,1,3,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,DEN,DEN,97,48,19,14,6,25.54639175257732,25.104166666666668,2.917525773195876,2.5208333333333335,74.25773195876289,244.96907216494844,31.0459450784639,19,53,25,45,26,101.64444444444445,3,2,0.030927835051546393,0.041666666666666664,24.666666666666668,2.0,0,2,0,2,1,6,3,0.061855670103092786,0.0625,24.333333333333332,1.8333333333333333,1,5,1,2,2,10,5,0.10309278350515463,0.10416666666666667,23.9,1.7,4,7,1,5,3,9,5,0.09278350515463918,0.10416666666666667,24.666666666666668,2.2222222222222223,1,5,1,6,2,17,8,0.17525773195876287,0.16666666666666666,25.764705882352942,2.8823529411764706,4,10,4,7,5,14,5,0.14432989690721648,0.10416666666666667,26.428571428571427,3.9285714285714284,1,5,6,8,6,15,8,0.15463917525773196,0.16666666666666666,26.533333333333335,3.6666666666666665,2,7,6,8,3,19,9,0.1958762886597938,0.1875,25.157894736842106,2.9473684210526314,4,10,4,6,4,4,3,0.041237113402061855,0.0625,28.25,3.5,2,2,2,1,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,DET,DET,90,48,10,16,5,26.066666666666666,26.541666666666668,3.6179775280898876,4.25,74.0111111111111,245.0888888888889,31.27516629567651,13,44,26,47,23,106.23404255319149,3,3,0.03333333333333333,0.0625,30.0,7.666666666666667,0,1,2,1,1,9,3,0.1,0.0625,25.333333333333332,2.888888888888889,1,7,1,6,3,10,5,0.1111111111111111,0.10416666666666667,27.3,5.0,1,2,4,5,2,5,3,0.05555555555555555,0.0625,25.2,3.0,1,2,2,3,1,13,8,0.14444444444444443,0.16666666666666666,25.384615384615383,2.923076923076923,2,6,2,9,3,17,8,0.18888888888888888,0.16666666666666666,25.470588235294116,2.823529411764706,3,11,5,9,3,10,6,0.1111111111111111,0.125,25.8,3.7,0,3,3,6,5,18,9,0.2,0.1875,25.61111111111111,3.176470588235294,3,9,5,8,5,5,3,0.05555555555555555,0.0625,29.4,6.2,2,3,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,GB,GNB,97,50,17,14,7,25.391752577319586,26.06,2.917525773195876,3.72,74.45360824742268,244.659793814433,30.85783155637326,22,58,22,54,25,121.07407407407408,4,2,0.041237113402061855,0.04,26.5,4.5,1,3,1,2,2,9,3,0.09278350515463918,0.06,24.444444444444443,2.2222222222222223,2,4,1,6,1,14,7,0.14432989690721648,0.14,25.5,2.9285714285714284,2,9,5,6,3,8,3,0.08247422680412371,0.06,26.125,3.0,2,5,1,5,4,15,8,0.15463917525773196,0.16,26.266666666666666,3.533333333333333,4,7,6,9,3,13,6,0.13402061855670103,0.12,25.23076923076923,2.8461538461538463,3,7,2,5,2,13,9,0.13402061855670103,0.18,24.076923076923077,1.9230769230769231,5,9,3,8,4,17,9,0.17525773195876287,0.18,25.0,2.7058823529411766,3,11,2,10,6,4,3,0.041237113402061855,0.06,27.75,4.75,0,3,1,3,0,0,0,0.0,0.0,,,0,0,0,0,0
2020,HOU,HOU,90,47,18,11,7,25.788888888888888,25.574468085106382,3.3222222222222224,2.978723404255319,74.03333333333333,242.57777777777778,30.914218431321974,13,46,23,56,30,104.44642857142857,3,2,0.03333333333333333,0.0425531914893617,31.333333333333332,9.0,0,0,2,3,2,7,4,0.07777777777777778,0.0851063829787234,24.714285714285715,2.2857142857142856,1,5,2,3,2,10,5,0.1111111111111111,0.10638297872340426,25.2,3.3,1,5,2,8,3,6,4,0.06666666666666667,0.0851063829787234,25.833333333333332,2.1666666666666665,2,4,1,2,2,15,7,0.16666666666666666,0.14893617021276595,26.0,3.533333333333333,2,7,4,10,4,13,7,0.14444444444444443,0.14893617021276595,25.23076923076923,3.1538461538461537,3,7,3,10,5,15,7,0.16666666666666666,0.14893617021276595,25.666666666666668,2.8666666666666667,2,8,4,7,4,17,8,0.18888888888888888,0.1702127659574468,25.058823529411764,2.823529411764706,2,10,3,12,7,4,3,0.044444444444444446,0.06382978723404255,29.5,6.25,0,0,2,1,1,0,0,0.0,0.0,,,0,0,0,0,0
2020,IND,IND,96,47,13,17,9,25.552083333333332,25.74468085106383,3.0208333333333335,3.1914893617021276,74.125,239.5,30.47568189693807,21,54,20,56,24,118.5,4,2,0.041666666666666664,0.0425531914893617,28.25,5.75,1,1,1,3,2,9,3,0.09375,0.06382978723404255,23.555555555555557,1.7777777777777777,3,6,0,6,1,9,5,0.09375,0.10638297872340426,23.77777777777778,1.7777777777777777,3,7,1,6,3,9,3,0.09375,0.06382978723404255,25.77777777777778,2.888888888888889,2,5,3,1,0,15,7,0.15625,0.14893617021276595,26.266666666666666,3.6,2,6,4,12,6,12,8,0.125,0.1702127659574468,25.333333333333332,2.6666666666666665,3,7,2,8,5,10,7,0.10416666666666667,0.14893617021276595,25.1,2.3,1,8,1,8,2,22,9,0.22916666666666666,0.19148936170212766,25.272727272727273,2.6818181818181817,5,13,6,12,5,6,3,0.0625,0.06382978723404255,29.5,6.833333333333333,1,1,2,0,0,0,0,0.0,0.0,,,0,0,0,0,0
