player_id,player,team,conference,season,draft_year,draft_overall,position,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
545254,T.J. Logan,North Carolina,ACC,2015,2017,179,Running Back,,,,,,,,,,,,,,,23.4,39.0,21.0,0.0,492.0,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,11.0,1.0,151.0,13.7,66.0,42.0,5.0,400.0,6.1
545254,T.J. Logan,North Carolina,ACC,2016,2017,179,Running Back,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,,,,,32.9,100.0,21.0,2.0,690.0,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,29.0,3.0,244.0,8.4,120.0,35.0,7.0,650.0,5.4
545256,Ryan Switzer,North Carolina,ACC,2013,2017,133,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,59.0,59.0,20.1,86.0,25.0,5.0,502.0,,,,,,,57.0,32.0,3.0,341.0,10.7,10.0,9.0,0.0,29.0,2.9
545256,Ryan Switzer,North Carolina,ACC,2014,2017,133,Wide Receiver,,,,,,,,,,,,,,,17.0,17.0,1.0,0.0,17.0,,,,,,,,1.0,1.0,0.0,1.0,1.0,35.0,35.0,4.6,31.0,37.0,0.0,172.0,,,,,,,75.0,61.0,4.0,757.0,12.4,8.0,13.0,0.0,29.0,3.6
545256,Ryan Switzer,North Carolina,ACC,2015,2017,133,Wide Receiver,,,,,,,,,,,,,,,8.0,8.0,1.0,0.0,8.0,,,,,,,,2.0,1.0,0.0,0.5,0.0,11.0,5.5,12.6,85.0,24.0,2.0,302.0,,,,,,,89.0,55.0,6.0,697.0,12.7,3.0,13.0,0.0,6.0,2.0
545256,Ryan Switzer,North Carolina,ACC,2016,2017,133,Wide Receiver,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,31.0,16.0,0.0,106.0,,,,,,,75.0,96.0,6.0,1112.0,11.6,3.0,7.0,0.0,14.0,4.7
545302,Marquel Lee,Wake Forest,ACC,2016,2017,168,Outside Linebacker,0.0,4.0,7.5,63.0,0.0,20.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545309,Duke Ejiofor,Wake Forest,ACC,2016,2018,177,Defensive End,4.0,4.0,10.5,30.0,0.0,17.0,50.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545309,Duke Ejiofor,Wake Forest,ACC,2017,2018,177,Defensive End,1.0,9.0,6.5,26.0,0.0,16.5,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545320,James Looney,California,Pac-12,2016,2018,232,Defensive Tackle,1.0,2.0,3.5,21.0,0.0,7.5,55.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545320,James Looney,California,Pac-12,2017,2018,232,Defensive Tackle,0.0,3.0,3.5,19.0,0.0,9.5,41.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545347,Justin Lawler,SMU,American Athletic,2014,2018,244,Defensive End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,3.0,3.0,,,,,
545347,Justin Lawler,SMU,American Athletic,2016,2018,244,Defensive End,0.0,7.0,6.0,45.0,0.0,13.5,65.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545347,Justin Lawler,SMU,American Athletic,2017,2018,244,Defensive End,2.0,10.0,9.5,42.0,0.0,15.5,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545375,Desmond King,Iowa,Big Ten,2014,2017,151,Cornerback,,,,,,,,,,,24.0,3.0,1.0,72.0,,,,,,,,,,,,,,,,,,,,-0.5,0.0,2.0,0.0,-1.0,,,,,,,,,,,,,,,,
545375,Desmond King,Iowa,Big Ten,2015,2017,151,Cornerback,,,,,,,,,,,14.8,8.0,1.0,118.0,24.4,58.0,29.0,0.0,708.0,,,,,,,,,,,,,,,14.2,38.0,17.0,0.0,241.0,,,,,,,,,,,,,,,,
545375,Desmond King,Iowa,Big Ten,2016,2017,151,Cornerback,7.0,0.0,0.0,42.0,1.0,3.5,58.0,1.0,0.0,1.0,13.7,3.0,1.0,41.0,27.8,77.0,27.0,0.0,750.0,,,,,,,,,,,,,,,10.2,44.0,26.0,0.0,264.0,,,,,,,,,,,,,,,,
545427,Josey Jewell,Iowa,Big Ten,2015,2018,106,Inside Linebacker,,,,,,,,,,,15.8,4.0,1.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545427,Josey Jewell,Iowa,Big Ten,2016,2018,106,Inside Linebacker,9.0,5.0,1.5,58.0,0.0,6.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545427,Josey Jewell,Iowa,Big Ten,2017,2018,106,Inside Linebacker,11.0,2.0,4.5,69.0,0.0,13.5,132.0,0.0,0.0,1.0,18.5,2.0,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545428,George Kittle,Iowa,Big Ten,2013,2017,146,Tight End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,5.0,0.0,108.0,21.6,,,,,
545428,George Kittle,Iowa,Big Ten,2014,2017,146,Tight End,,,,,,,,,,,,,,,-9.0,-9.0,1.0,0.0,-9.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,1.0,0.0,25.0,25.0,,,,,
545428,George Kittle,Iowa,Big Ten,2015,2017,146,Tight End,,,,,,,,,,,,,,,2.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,20.0,6.0,290.0,14.5,,,,,
545428,George Kittle,Iowa,Big Ten,2016,2017,146,Tight End,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,22.0,4.0,314.0,14.3,,,,,
545451,De'Vondre Campbell,Minnesota,Big Ten,2014,2016,115,Outside Linebacker,,,,,,,,,,,30.0,1.0,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545451,De'Vondre Campbell,Minnesota,Big Ten,2015,2016,115,Outside Linebacker,,,,,,,,,,,-3.0,1.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545469,Jalen Myrick,Minnesota,Big Ten,2013,2017,222,Cornerback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,3.0
545469,Jalen Myrick,Minnesota,Big Ten,2014,2017,222,Cornerback,,,,,,,,,,,31.0,1.0,1.0,31.0,26.7,100.0,19.0,1.0,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545469,Jalen Myrick,Minnesota,Big Ten,2015,2017,222,Cornerback,,,,,,,,,,,10.0,3.0,1.0,30.0,21.4,29.0,12.0,0.0,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545469,Jalen Myrick,Minnesota,Big Ten,2016,2017,222,Cornerback,11.0,0.0,0.0,29.0,0.0,3.5,41.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,22.1,56.0,13.0,0.0,287.0,,,,,,,,,,,,,,,4.9,17.0,9.0,0.0,44.0,,,,,,,,,,,,,,,,
545478,Damien Wilson,Minnesota,Big Ten,2014,2015,127,Inside Linebacker,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545543,Demarcus Ayers,Houston,American Athletic,2013,2016,229,Wide Receiver,,,,,,,,,,,,,,,27.6,95.0,37.0,1.0,1021.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,11.0,1.0,130.0,11.8,,,,,
545543,Demarcus Ayers,Houston,American Athletic,2014,2016,229,Wide Receiver,,,,,,,,,,,,,,,17.4,43.0,34.0,0.0,592.0,,,,,,,,,,,,,,,3.7,16.0,6.0,0.0,22.0,,,,,,,39.0,33.0,2.0,335.0,10.2,2.0,5.0,0.0,4.0,2.0
545543,Demarcus Ayers,Houston,American Athletic,2015,2016,229,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,0.0,0.667,2.0,49.0,16.3,10.4,73.0,28.0,1.0,290.0,,,,,,,67.0,98.0,6.0,1222.0,12.5,25.0,53.0,1.0,147.0,5.9
545554,Tyus Bowser,Houston,American Athletic,2013,2017,47,Outside Linebacker,,,,,,,,,,,6.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545554,Tyus Bowser,Houston,American Athletic,2015,2017,47,Outside Linebacker,,,,,,,,,,,8.0,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545554,Tyus Bowser,Houston,American Athletic,2016,2017,47,Outside Linebacker,4.0,9.0,8.5,27.0,0.0,12.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545581,Colin Holba,Louisville,ACC,2016,2017,213,Long Snapper,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545594,Nathan Gerry,Nebraska,Big Ten,2014,2017,184,Safety,,,,,,,,,,,18.4,5.0,0.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545594,Nathan Gerry,Nebraska,Big Ten,2015,2017,184,Safety,,,,,,,,,,,22.5,4.0,0.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545594,Nathan Gerry,Nebraska,Big Ten,2016,2017,184,Safety,8.0,1.0,0.5,47.0,0.0,6.5,74.0,,,,4.5,4.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545598,Randy Gregory,Nebraska,Big Ten,2013,2015,60,Outside Linebacker,,,,,,,,,,,33.0,1.0,1.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545598,Randy Gregory,Nebraska,Big Ten,2014,2015,60,Outside Linebacker,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545623,Eli Apple,Ohio State,Big Ten,2014,2016,10,Cornerback,,,,,,,,,,,2.7,3.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545623,Eli Apple,Ohio State,Big Ten,2015,2016,10,Cornerback,,,,,,,,,,,8.0,1.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545630,Tyquan Lewis,Ohio State,Big Ten,2016,2018,64,Defensive End,2.0,5.0,8.0,17.0,0.0,10.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545630,Tyquan Lewis,Ohio State,Big Ten,2017,2018,64,Defensive End,2.0,3.0,7.0,12.0,0.0,9.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545669,Carlos Henderson,Louisiana Tech,Conference USA,2014,2017,82,Wide Receiver,,,,,,,,,,,,,,,25.0,96.0,33.0,1.0,826.0,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,29.0,4.0,569.0,19.6,13.0,27.0,1.0,70.0,5.4
545669,Carlos Henderson,Louisiana Tech,Conference USA,2015,2017,82,Wide Receiver,,,,,,,,,,,,,,,22.0,57.0,21.0,0.0,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,36.0,5.0,774.0,21.5,5.0,19.0,0.0,54.0,10.8
545669,Carlos Henderson,Louisiana Tech,Conference USA,2016,2017,82,Wide Receiver,0.0,0.0,0.0,1.0,2.0,0.0,1.0,,,,,,,,32.2,92.0,25.0,2.0,805.0,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,82.0,19.0,1535.0,18.7,14.0,35.0,2.0,133.0,9.5
545677,Trent Taylor,Louisiana Tech,Conference USA,2013,2017,177,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,24.0,7.0,0.0,53.0,,,,,,,36.0,28.0,2.0,260.0,9.3,,,,,
545677,Trent Taylor,Louisiana Tech,Conference USA,2014,2017,177,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,22.0,23.0,0.0,168.0,,,,,,,40.0,64.0,9.0,834.0,13.0,,,,,
545677,Trent Taylor,Louisiana Tech,Conference USA,2015,2017,177,Wide Receiver,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,26.0,14.0,0.0,83.0,,,,,,,63.0,99.0,9.0,1282.0,12.9,,,,,
545677,Trent Taylor,Louisiana Tech,Conference USA,2016,2017,177,Wide Receiver,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,,,,,16.0,16.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,10.5,32.0,17.0,0.0,178.0,,,,,,,76.0,136.0,12.0,1803.0,13.3,,,,,
545680,Xavier Woods,Louisiana Tech,Conference USA,2014,2017,191,Safety,,,,,,,,,,,29.0,6.0,2.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545680,Xavier Woods,Louisiana Tech,Conference USA,2015,2017,191,Safety,,,,,,,,,,,9.7,3.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545680,Xavier Woods,Louisiana Tech,Conference USA,2016,2017,191,Safety,6.0,1.0,3.0,60.0,0.0,6.5,89.0,,,,9.0,5.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545757,Tanner Lee,Nebraska,Big Ten,2017,2018,203,Quarterback,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,428.0,246.0,16.0,0.575,23.0,3143.0,7.3,,,,,,,,,,,,,,,,,30.0,6.0,2.0,-97.0,-3.2
545757,Tanner Lee,Tulane,American Athletic,2014,2018,203,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,185.0,14.0,0.551,12.0,1962.0,5.8,,,,,,,,,,,,,,,,,36.0,16.0,0.0,-125.0,-3.5
545757,Tanner Lee,Tulane,American Athletic,2015,2018,203,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,143.0,7.0,0.518,11.0,1639.0,5.9,,,,,,,,,,,,,,,,,23.0,1.0,0.0,-162.0,-7.0
545758,Parry Nickerson,Tulane,American Athletic,2014,2018,179,Cornerback,,,,,,,,,,,4.0,6.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545758,Parry Nickerson,Tulane,American Athletic,2016,2018,179,Cornerback,9.0,0.0,0.0,20.0,1.0,0.0,29.0,1.0,1.0,2.0,42.8,4.0,1.0,171.0,,,,,,,,,,,,,,,,,,,,-5.5,0.0,2.0,0.0,-11.0,,,,,,,,,,,,,,,,
545758,Parry Nickerson,Tulane,American Athletic,2017,2018,179,Cornerback,8.0,0.0,0.0,48.0,0.0,2.0,55.0,,,,1.3,6.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545772,Tanzel Smart,Tulane,American Athletic,2016,2017,189,Defensive Tackle,0.0,2.0,5.5,34.0,0.0,19.0,68.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545774,Ade Aruna,Tulane,American Athletic,2016,2018,218,Defensive End,0.0,0.0,5.0,26.0,0.0,10.0,43.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545774,Ade Aruna,Tulane,American Athletic,2017,2018,218,Defensive End,2.0,3.0,3.0,15.0,0.0,3.0,25.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545809,Elijah McGuire,Louisiana,Sun Belt,2013,2017,188,Running Back,,,,,,,,,,,,,,,15.3,22.0,3.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,22.0,3.0,384.0,17.5,103.0,70.0,8.0,863.0,8.4
545809,Elijah McGuire,Louisiana,Sun Belt,2014,2017,188,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,26.0,15.0,0.0,116.0,,,,,,,62.0,45.0,2.0,468.0,10.4,166.0,75.0,14.0,1264.0,7.6
545809,Elijah McGuire,Louisiana,Sun Belt,2015,2017,188,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,10.0,0.0,80.0,,,,,,,49.0,33.0,3.0,293.0,8.9,210.0,88.0,13.0,1058.0,5.0
545809,Elijah McGuire,Louisiana,Sun Belt,2016,2017,188,Running Back,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7.8,25.0,4.0,0.0,31.0,,,,,,,28.0,29.0,2.0,238.0,8.2,232.0,68.0,7.0,1127.0,4.9
545811,Simeon Thomas,Louisiana,Sun Belt,2016,2018,188,Cornerback,5.0,1.0,0.0,24.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545811,Simeon Thomas,Louisiana,Sun Belt,2017,2018,188,Cornerback,12.0,0.0,0.0,33.0,0.0,3.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545814,Tracy Walker,Louisiana,Sun Belt,2014,2018,82,Safety,,,,,,,,,,,9.5,2.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545814,Tracy Walker,Louisiana,Sun Belt,2015,2018,82,Safety,,,,,,,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545814,Tracy Walker,Louisiana,Sun Belt,2016,2018,82,Safety,3.0,0.0,0.0,30.0,0.0,2.5,61.0,,,,13.7,3.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,3.0,3.0,1.0,3.0,0.0,3.0,3.0
545814,Tracy Walker,Louisiana,Sun Belt,2017,2018,82,Safety,6.0,0.0,0.5,62.0,0.0,3.5,97.0,,,,7.0,2.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545833,Aaron Jones,UTEP,Conference USA,2013,2017,182,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,0.0,14.0,3.5,155.0,81.0,4.0,811.0,5.2
545833,Aaron Jones,UTEP,Conference USA,2014,2017,182,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,72.0,30.0,3.0,293.0,9.8,242.0,73.0,11.0,1321.0,5.5
545833,Aaron Jones,UTEP,Conference USA,2015,2017,182,Running Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,9.0,1.0,106.0,11.8,32.0,91.0,1.0,209.0,6.5
545833,Aaron Jones,UTEP,Conference USA,2016,2017,182,Running Back,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,42.0,28.0,3.0,233.0,8.3,229.0,83.0,17.0,1773.0,7.7
545837,Robert Davis,Georgia State,Sun Belt,2013,2017,209,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,44.0,4.0,711.0,16.2,,,,,
545837,Robert Davis,Georgia State,Sun Belt,2014,2017,209,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,50.0,2.0,732.0,14.6,1.0,3.0,0.0,3.0,3.0
545837,Robert Davis,Georgia State,Sun Belt,2015,2017,209,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,61.0,6.0,980.0,16.1,,,,,
545837,Robert Davis,Georgia State,Sun Belt,2016,2017,209,Wide Receiver,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,67.0,5.0,968.0,14.4,,,,,
545878,Tre'Davious White,LSU,SEC,2013,2017,27,Cornerback,,,,,,,,,,,20.0,2.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545878,Tre'Davious White,LSU,SEC,2014,2017,27,Cornerback,,,,,,,,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,10.5,67.0,26.0,1.0,273.0,,,,,,,,,,,,,,,,
545878,Tre'Davious White,LSU,SEC,2015,2017,27,Cornerback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,69.0,20.0,1.0,229.0,,,,,,,,,,,,,,,,
545878,Tre'Davious White,LSU,SEC,2016,2017,27,Cornerback,14.0,0.0,0.5,19.0,2.0,4.0,35.0,1.0,1.0,0.0,10.5,2.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,7.8,60.0,24.0,1.0,186.0,,,,,,,,,,,,,,,,
545879,Rashard Robinson,LSU,SEC,2013,2016,133,Cornerback,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545886,Duke Riley,LSU,SEC,2016,2017,75,Inside Linebacker,1.0,3.0,1.5,39.0,0.0,9.0,92.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545894,Kendell Beckwith,LSU,SEC,2014,2017,107,Inside Linebacker,,,,,,,,,,,29.0,1.0,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.0,5.0,5.0
545894,Kendell Beckwith,LSU,SEC,2016,2017,107,Inside Linebacker,4.0,1.0,1.0,33.0,0.0,6.0,91.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545910,Logan Woodside,Toledo,Mid-American,2013,2018,249,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,21.0,0.0,0.512,1.0,240.0,5.9,,,,,,,,,,,,,,,,,6.0,8.0,0.0,16.0,2.7
545910,Logan Woodside,Toledo,Mid-American,2014,2018,249,Quarterback,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0,186.0,8.0,0.626,19.0,2272.0,7.6,,,,,,,,,,,,,,,,,52.0,14.0,3.0,78.0,1.5
545910,Logan Woodside,Toledo,Mid-American,2016,2018,249,Quarterback,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,,,,,,,,,,,,,,,,,418.0,289.0,9.0,0.691,45.0,4129.0,9.9,,,,,,,,,,,,,,,,,37.0,7.0,0.0,-40.0,-1.1
545910,Logan Woodside,Toledo,Mid-American,2017,2018,249,Quarterback,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,,,,,,,,,,,,,,,,,411.0,264.0,8.0,0.642,28.0,3882.0,9.4,,,,,,,,,,,,,,,,,51.0,18.0,1.0,34.0,0.7
545918,Keion Adams,Western Michigan,Mid-American,2016,2017,248,Defensive End,0.0,12.0,7.5,34.0,0.0,18.0,49.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545923,Corey Davis,Western Michigan,Mid-American,2013,2017,5,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,67.0,6.0,941.0,14.0,1.0,2.0,0.0,2.0,2.0
545923,Corey Davis,Western Michigan,Mid-American,2014,2017,5,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,18.0,18.0,,,,,,,,,,,,75.0,78.0,15.0,1408.0,18.1,,,,,
545923,Corey Davis,Western Michigan,Mid-American,2015,2017,5,Wide Receiver,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,22.0,22.0,,,,,,,,,,,,80.0,90.0,12.0,1436.0,16.0,1.0,11.0,0.0,11.0,11.0
545923,Corey Davis,Western Michigan,Mid-American,2016,2017,5,Wide Receiver,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,97.0,19.0,1500.0,15.5,1.0,0.0,0.0,0.0,0.0
545930,Darius Phillips,Western Michigan,Mid-American,2014,2018,170,Cornerback,,,,,,,,,,,,,,,26.4,93.0,30.0,1.0,792.0,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,32.0,2.0,479.0,15.0,3.0,52.0,0.0,37.0,12.3
545930,Darius Phillips,Western Michigan,Mid-American,2015,2018,170,Cornerback,,,,,,,,,,,10.0,5.0,1.0,50.0,23.1,100.0,37.0,1.0,854.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545930,Darius Phillips,Western Michigan,Mid-American,2016,2018,170,Cornerback,9.0,0.0,1.0,26.0,5.0,4.0,40.0,5.0,0.0,1.0,65.8,4.0,3.0,263.0,22.5,100.0,37.0,1.0,833.0,,,,,,,,,,,,,,,10.6,66.0,21.0,1.0,223.0,,,,,,,,,,,,,,,,
545930,Darius Phillips,Western Michigan,Mid-American,2017,2018,170,Cornerback,10.0,0.0,1.0,28.0,3.0,5.0,40.0,2.0,1.0,1.0,21.0,3.0,1.0,63.0,26.3,100.0,26.0,2.0,683.0,,,,,,,,,,,,,,,7.4,49.0,14.0,0.0,104.0,,,,,,,9.0,2.0,0.0,16.0,8.0,1.0,8.0,0.0,8.0,8.0
