draft_season,pick,pick_was_traded,pick_trade_count,pick_future_trade_count,pick_same_year_trade_count,pick_post_year_trade_count,pick_ever_conditional,pick_first_trade_date,pick_last_trade_date,pick_first_gave_team,pick_first_received_team,pick_last_gave_team,pick_last_received_team,pick_trade_team_chain,pick_trade_n_distinct_teams,pick_approx_value_points
2022,109,True,1,1,0,0,False,2020-07-25,2020-07-25,NYJ,SEA,NYJ,SEA,NYJ | SEA,2,77.5119193788194
2022,110,True,1,1,0,0,False,2021-08-31,2021-08-31,NYG,BAL,NYG,BAL,BAL | NYG,2,75.14499644768598
2022,111,True,1,1,0,0,False,2021-04-05,2021-04-05,CAR,NYJ,CAR,NYJ,CAR | NYJ,2,72.85035045417483
2022,112,True,1,1,0,0,False,2021-04-29,2021-04-29,CHI,NYG,CHI,NYG,CHI | NYG,2,70.6257743320383
2022,114,True,1,0,1,0,True,2022-04-29,2022-04-29,ATL,NYG,ATL,NYG,ATL | NYG,2,66.37833835646687
2022,116,True,1,0,1,0,True,2022-03-08,2022-03-08,SEA,DEN,SEA,DEN,DEN | SEA,2,62.38634329516793
2022,117,True,1,1,0,0,False,2021-09-01,2021-09-01,MIN,NYJ,MIN,NYJ,MIN | NYJ,2,60.48129865534639
2022,118,True,1,0,1,0,False,2022-04-30,2022-04-30,CLE,MIN,CLE,MIN,CLE | MIN,2,58.63442692465892
2022,120,True,2,0,2,0,True,2022-04-28,2022-04-30,NO,WAS,WAS,CAR,CAR | NO | WAS,3,55.10815090599254
2022,121,True,2,0,2,0,True,2022-03-23,2022-04-28,MIA,KC,KC,NE,KC | MIA | NE,3,53.42535492935984
2022,122,True,2,0,2,0,True,2022-04-29,2022-04-30,IND,MIN,MIN,LV,IND | LV | MIN,3,51.793945222315514
2022,124,True,3,0,3,0,True,2022-04-28,2022-04-29,PHI,HOU,HOU,CLE,CLE | HOU | PHI,3,48.679055957954645
2022,125,True,1,1,0,0,False,2021-05-01,2021-05-01,PIT,MIA,PIT,MIA,MIA | PIT,2,47.192580397341786
2022,126,True,2,0,2,0,False,2022-04-30,2022-04-30,LV,MIN,MIN,LV,LV | MIN,2,45.75149621806973
2022,128,True,1,1,0,0,False,2021-05-01,2021-05-01,ARI,BAL,ARI,BAL,ARI | BAL,2,43.0
2022,130,True,1,0,1,0,True,2022-04-28,2022-04-28,BUF,BAL,BUF,BAL,BAL | BUF,2,41.86239334404483
2022,137,True,3,2,1,0,False,2020-04-09,2022-04-29,LA,HOU,CAR,NE,CAR | HOU | LA | NE,4,38.1126063083793
2022,144,True,1,1,0,0,False,2021-09-27,2021-09-27,JAX,CAR,JAX,CAR,CAR | JAX,2,34.698703145794944
2022,145,True,3,1,2,0,True,2021-08-31,2022-04-30,DET,DEN,SEA,KC,DEN | DET | KC | SEA,4,34.23663262695757
2022,146,True,1,0,1,0,True,2022-04-29,2022-04-29,NYJ,NYG,NYJ,NYG,NYG | NYJ,2,33.78071533994218
2022,148,True,1,0,1,0,False,2022-04-30,2022-04-30,CHI,BUF,CHI,BUF,BUF | CHI,2,32.88701379078764
2022,149,True,2,0,2,0,False,2022-04-30,2022-04-30,CAR,WAS,CAR,WAS,CAR | WAS,2,32.44906890675348
2022,150,True,1,0,1,0,False,2022-04-30,2022-04-30,CHI,HOU,CHI,HOU,CHI | HOU,2,32.01695598188324
2022,154,True,2,1,1,0,False,2021-05-01,2022-04-30,WAS,PHI,PHI,JAX,JAX | PHI | WAS,3,30.345286061298786
2022,155,True,1,0,1,0,True,2022-03-11,2022-03-11,CLE,DAL,CLE,DAL,CLE | DAL,2,29.941188478294087
2022,156,True,2,1,1,0,True,2020-10-22,2022-04-30,BAL,MIN,MIN,CLE,BAL | CLE | MIN,3,29.54247212175932
2022,157,True,2,1,1,0,False,2020-08-30,2022-04-30,MIN,JAX,JAX,TB,JAX | MIN | TB,3,29.149065331779774
2022,158,True,3,0,3,0,True,2022-04-02,2022-04-30,MIA,NE,KC,SEA,KC | MIA | NE | SEA,4,28.76089740271087
2022,162,True,1,0,1,0,False,2022-04-29,2022-04-29,HOU,DEN,HOU,DEN,DEN | HOU,2,26.812891859560057
2022,163,True,2,1,1,0,True,2020-11-02,2022-04-28,PIT,NYJ,NYJ,TEN,NYJ | PIT | TEN,3,26.238346877544192
2022,164,True,2,1,1,0,False,2021-03-17,2022-04-30,NE,LV,LV,LA,LA | LV | NE,3,25.676113209730797
2022,166,True,6,2,4,0,True,2021-07-26,2022-04-30,HOU,CHI,CHI,CIN,ARI | CHI | CIN | HOU | PHI,5,24.58753024522619
2022,168,True,1,0,1,0,False,2022-04-30,2022-04-30,BUF,CHI,BUF,CHI,BUF | CHI,2,23.545099627104005
2022,169,True,3,0,3,0,False,2022-04-29,2022-04-30,TEN,LV,LV,MIN,LV | MIN | TEN,3,23.040576694155504
2022,170,True,2,0,2,0,True,2022-03-15,2022-04-25,TB,NE,NE,HOU,HOU | NE | TB,3,22.546864647289553
2022,171,True,1,0,1,0,False,2022-04-30,2022-04-30,GB,DEN,GB,DEN,DEN | GB,2,22.063731831510403
2022,173,True,2,2,0,0,False,2021-04-23,2021-08-31,KC,BAL,BAL,NYG,BAL | KC | NYG,3,21.128301986307918
2022,174,True,1,0,1,0,False,2022-04-30,2022-04-30,CIN,CHI,CIN,CHI,CHI | CIN,2,20.67556604315299
2022,175,True,1,0,1,0,False,2022-04-30,2022-04-30,LA,LV,LA,LV,LA | LV,2,20.23253129767865
2022,179,True,2,0,2,0,False,2022-04-29,2022-04-30,IND,DEN,DEN,GB,DEN | GB | IND,3,18.553313004236372
2022,180,True,2,0,2,0,True,2022-04-28,2022-04-29,JAX,TB,TB,BUF,BUF | JAX | TB,3,18.155753765114135
2022,181,True,1,0,1,0,False,2022-04-30,2022-04-30,DET,PHI,DET,PHI,DET | PHI,2,17.766713400684264
2022,183,True,1,0,1,0,True,2022-04-25,2022-04-25,HOU,NE,HOU,NE,HOU | NE,2,17.013463039726563
2022,184,True,1,1,0,0,False,2021-09-01,2021-09-01,NYJ,MIN,NYJ,MIN,MIN | NYJ,2,16.648899610038093
2022,185,True,1,1,0,0,False,2021-08-30,2021-08-30,CAR,BUF,CAR,BUF,BUF | CAR,2,16.29214802288608
2022,187,True,1,1,0,0,False,2021-08-31,2021-08-31,DEN,SF,DEN,SF,DEN | SF,2,15.60141439634249
2022,188,True,2,1,1,0,False,2021-08-31,2022-04-30,SEA,JAX,PHI,DET,DET | JAX | PHI | SEA,4,15.2671082573136
2022,189,True,1,0,1,0,False,2022-04-30,2022-04-30,WAS,CAR,WAS,CAR,CAR | WAS,2,14.939965609475523
2022,191,True,2,2,0,0,False,2021-04-23,2021-05-13,BAL,KC,KC,MIN,BAL | KC | MIN,3,14.306560081157631
2022,192,True,1,0,1,0,True,2022-04-29,2022-04-29,MIN,IND,MIN,IND,IND | MIN,2,14.0
2022,193,True,1,0,1,0,True,2022-03-11,2022-03-11,CLE,DAL,CLE,DAL,CLE | DAL,2,13.46250598229572
2022,194,True,2,1,1,0,True,2021-08-31,2022-04-04,IND,PHI,PHI,NO,IND | NO | PHI,3,12.94564766595343
2022,196,True,1,1,0,0,False,2021-08-28,2021-08-28,MIA,BAL,MIA,BAL,BAL | MIA,2,11.970699535071823
2022,197,True,1,1,0,0,False,2021-08-28,2021-08-28,PHI,JAX,PHI,JAX,JAX | PHI,2,11.511115293083504
2022,198,True,3,1,2,0,False,2021-08-14,2022-04-30,PIT,JAX,JAX,PHI,JAX | PHI | PIT,3,11.069175606859458
2022,199,True,1,1,0,0,False,2021-08-26,2021-08-26,LV,CAR,LV,CAR,CAR | LV,2,10.644203059030524
2022,202,True,1,0,1,0,True,2022-03-11,2022-03-11,DAL,CLE,DAL,CLE,CLE | DAL,2,9.464698235047209
2022,203,True,1,0,1,0,False,2022-04-30,2022-04-30,BUF,CHI,BUF,CHI,BUF | CHI,2,9.101325472139058
2022,205,True,1,1,0,0,False,2021-07-29,2021-07-29,GB,HOU,GB,HOU,GB | HOU,2,8.41589663253425
2022,206,True,3,3,0,0,False,2020-10-19,2021-11-02,TB,NYJ,PHI,DEN,DEN | NYJ | PHI | TB,4,8.092789911562482
2022,207,True,3,2,1,0,False,2020-10-21,2022-04-30,SF,NYJ,HOU,CHI,CHI | HOU | NYJ | SF,4,7.782088042705171
2022,208,True,1,1,0,0,False,2021-11-02,2021-11-02,KC,PIT,KC,PIT,KC | PIT,2,7.483314773547881
2022,209,True,1,0,1,0,False,2022-04-30,2022-04-30,CIN,BUF,CIN,BUF,BUF | CIN,2,7.196012136163594
2022,210,True,1,1,0,0,False,2021-08-25,2021-08-25,LA,NE,LA,NE,LA | NE,2,6.919739745126783
2022,218,True,1,0,1,0,False,2022-04-30,2022-04-30,LA,TB,LA,TB,LA | TB,2,5.059094009250097
2022,224,True,3,3,0,0,False,2021-03-18,2021-08-28,HOU,NE,BAL,MIA,BAL | HOU | MIA | NE,4,4.0
2022,225,True,1,1,0,0,False,2020-11-02,2020-11-02,NYJ,PIT,NYJ,PIT,NYJ | PIT,2,3.830413122794295
2022,226,True,2,1,1,0,False,2021-08-30,2022-04-30,NYG,CIN,CIN,CHI,CHI | CIN | NYG,3,3.668016172818685
2022,227,True,2,1,1,0,False,2021-08-26,2022-04-30,CAR,LV,LV,MIN,CAR | LV | MIN,3,3.5125043207465994
2022,228,True,2,2,0,0,False,2021-07-26,2021-08-23,CHI,HOU,HOU,GB,CHI | GB | HOU,3,3.363585661014858
2022,231,True,1,1,0,0,True,2021-03-17,2021-03-17,ATL,BUF,ATL,BUF,ATL | BUF,2,2.9536522918789987
2022,233,True,2,1,1,0,False,2021-05-13,2022-04-30,MIN,KC,KC,SEA,KC | MIN | SEA,3,2.7085110938737853
2022,234,True,2,1,1,0,True,2021-08-31,2022-04-30,DET,DEN,DEN,GB,DEN | DET | GB,3,2.5936791093020193
2022,235,True,1,0,1,0,False,2022-04-30,2022-04-30,JAX,TB,JAX,TB,JAX | TB,2,2.483715624146968
2022,237,True,2,0,2,0,True,2022-04-04,2022-04-30,NO,PHI,PHI,DET,DET | NO | PHI,3,2.277577269513383
2022,238,True,2,1,1,0,False,2019-10-29,2022-04-30,MIA,LA,LA,LV,LA | LV | MIA,3,2.1810154653305154
2022,240,True,2,1,1,0,True,2021-08-31,2022-03-09,PHI,IND,IND,WAS,IND | PHI | WAS,3,2.0
2022,242,True,1,1,0,0,False,2021-08-17,2021-08-17,MIA,CAR,MIA,CAR,CAR | MIA,2,1.8340080864093424
2022,243,True,2,2,0,0,False,2021-03-17,2021-08-31,LV,NE,NE,KC,KC | LV | NE,3,1.7562521603732995
2022,245,True,2,1,1,0,True,2020-11-01,2022-04-25,DAL,HOU,HOU,NE,DAL | HOU | NE,3,1.6104903319492543
2022,246,True,1,0,1,0,True,2022-03-19,2022-03-19,BUF,CLE,BUF,CLE,BUF | CLE,2,1.5422108254079407
2022,247,True,1,1,0,0,False,2021-03-17,2021-03-17,TEN,MIA,TEN,MIA,MIA | TEN,2,1.4768261459394991
2022,250,True,3,2,1,0,False,2021-08-31,2022-04-30,SF,DEN,MIN,LV,DEN | LV | MIN | SF,4,1.2968395546510096
2022,255,True,2,0,2,0,False,2022-04-30,2022-04-30,LAC,CHI,LAC,CHI,CHI | LAC,2,1.0442737824274138
2022,261,True,2,0,2,0,False,2022-04-30,2022-04-30,TB,LA,TB,LA,LA | TB,2,0.6703200460356393
2023,1,True,1,0,1,0,False,2023-03-10,2023-03-10,CHI,CAR,CHI,CAR,CAR | CHI,2,3000.0
2023,3,True,1,0,1,0,False,2023-04-27,2023-04-27,ARI,HOU,ARI,HOU,ARI | HOU,2,2200.0
2023,5,True,1,1,0,0,False,2022-03-08,2022-03-08,DEN,SEA,DEN,SEA,DEN | SEA,2,1700.0
2023,6,True,2,1,1,0,False,2021-03-18,2023-04-27,LA,DET,DET,ARI,ARI | DET | LA,3,1600.0
2023,9,True,2,0,2,0,False,2023-03-10,2023-04-27,CAR,CHI,CHI,PHI,CAR | CHI | PHI,3,1350.0
2023,10,True,2,1,1,0,False,2022-04-04,2023-04-27,NO,PHI,PHI,CHI,CHI | NO | PHI,3,1300.0
2023,12,True,3,1,2,0,False,2022-03-18,2023-04-27,CLE,HOU,ARI,DET,ARI | CLE | DET | HOU,4,1200.0
2023,13,True,1,0,1,0,False,2023-04-24,2023-04-24,NYJ,GB,NYJ,GB,GB | NYJ,2,1150.0
2023,14,True,1,0,1,0,False,2023-04-27,2023-04-27,NE,PIT,NE,PIT,NE | PIT,2,1100.0
2023,15,True,1,0,1,0,False,2023-04-24,2023-04-24,GB,NYJ,GB,NYJ,GB | NYJ,2,1050.0
2023,17,True,1,0,1,0,False,2023-04-27,2023-04-27,PIT,NE,PIT,NE,NE | PIT,2,950.0
2023,24,True,1,0,1,0,False,2023-04-27,2023-04-27,JAX,NYG,JAX,NYG,JAX | NYG,2,740.0
2023,25,True,2,0,2,0,False,2023-04-27,2023-04-27,NYG,JAX,JAX,BUF,BUF | JAX | NYG,3,720.0
2023,27,True,1,0,1,0,False,2023-04-27,2023-04-27,BUF,JAX,BUF,JAX,BUF | JAX,2,680.0
2023,29,True,3,2,1,0,False,2021-03-26,2023-01-31,SF,MIA,DEN,NO,DEN | MIA | NO | SF,4,640.0
2023,32,True,1,1,0,0,False,2022-11-01,2022-11-01,CHI,PIT,CHI,PIT,CHI | PIT,2,590.0
2023,33,True,2,0,2,0,False,2023-04-27,2023-04-28,HOU,ARI,ARI,TEN,ARI | HOU | TEN,3,575.7620074718054
2023,34,True,1,0,1,0,False,2023-04-27,2023-04-27,ARI,DET,ARI,DET,ARI | DET,2,561.8676088948529
2023,35,True,1,0,1,0,False,2023-04-28,2023-04-28,IND,LV,IND,LV,IND | LV,2,548.3085125943791
2023,37,True,1,1,0,0,False,2022-03-08,2022-03-08,DEN,SEA,DEN,SEA,DEN | SEA,2,522.1640557764364
2023,38,True,2,0,2,0,False,2023-04-28,2023-04-28,LV,IND,IND,ATL,ATL | IND | LV,3,509.56309319230627
2023,41,True,1,0,1,0,False,2023-04-28,2023-04-28,TEN,ARI,TEN,ARI,ARI | TEN,2,473.5555622055335
2023,42,True,2,0,2,0,False,2023-03-22,2023-04-24,CLE,NYJ,NYJ,GB,CLE | GB | NYJ,3,462.1276290591479
2023,44,True,1,0,1,0,False,2023-04-28,2023-04-28,ATL,IND,ATL,IND,ATL | IND,2,440.09245075205274
2023,45,True,1,0,1,0,False,2023-04-28,2023-04-28,GB,DET,GB,DET,DET | GB,2,429.4720557935401
2023,48,True,2,0,2,0,False,2023-04-28,2023-04-28,DET,GB,GB,TB,DET | GB | TB,3,399.1240408695021
2023,50,True,1,0,1,0,False,2023-04-28,2023-04-28,TB,GB,TB,GB,GB | TB,2,380.0930008403369
2023,53,True,1,1,0,0,False,2022-10-31,2022-10-31,BAL,CHI,BAL,CHI,BAL | CHI,2,353.2342846411855
2023,55,True,2,1,1,0,False,2022-11-01,2023-04-28,MIN,DET,DET,KC,DET | KC | MIN,3,336.3913608322486
2023,56,True,1,0,1,0,False,2023-04-28,2023-04-28,JAX,CHI,JAX,CHI,CHI | JAX,2,328.2735003541492
2023,61,True,3,1,2,0,False,2022-10-20,2023-04-28,SF,CAR,CHI,JAX,CAR | CHI | JAX | SF,4,290.52986838788144
2023,62,True,1,0,1,0,False,2023-04-28,2023-04-28,PHI,HOU,PHI,HOU,HOU | PHI,2,283.5187461924169
2023,63,True,2,0,2,0,False,2023-04-28,2023-04-28,KC,DET,DET,DEN,DEN | DET | KC,3,276.6768177349749
2023,65,True,1,0,1,0,False,2023-04-28,2023-04-28,HOU,PHI,HOU,PHI,HOU | PHI,2,262.96500598976496
2023,66,True,1,0,1,0,False,2023-04-27,2023-04-27,ARI,PHI,ARI,PHI,ARI | PHI,2,256.1133125007298
2023,67,True,1,1,0,0,False,2022-04-29,2022-04-29,IND,DEN,IND,DEN,DEN | IND,2,249.44014354004796
2023,68,True,1,0,1,0,False,2023-04-28,2023-04-28,DEN,DET,DEN,DET,DEN | DET,2,242.94084755591305
2023,69,True,1,0,1,0,False,2023-04-28,2023-04-28,LA,HOU,LA,HOU,HOU | LA,2,236.61089419518237
2023,72,True,1,0,1,0,False,2023-04-28,2023-04-28,TEN,ARI,TEN,ARI,ARI | TEN,2,218.59353855994584
2023,73,True,3,1,2,0,False,2022-03-18,2023-04-28,CLE,HOU,LA,NYG,CLE | HOU | LA | NYG,4,212.89796732125947
2023,74,True,1,0,1,0,False,2023-03-22,2023-03-22,NYJ,CLE,NYJ,CLE,CLE | NYJ,2,207.3507972290508
2023,76,True,1,1,0,0,False,2022-04-29,2022-04-29,CAR,NE,CAR,NE,CAR | NE,2,196.6862945481459
2023,77,True,2,1,1,0,False,2022-04-02,2023-03-12,NE,MIA,MIA,LA,LA | MIA | NE,3,191.56152823688092
2023,80,True,1,0,1,0,False,2023-04-28,2023-04-28,PIT,CAR,PIT,CAR,CAR | PIT,2,176.97457444503152
2023,81,True,2,0,2,0,False,2023-04-27,2023-04-28,DET,ARI,ARI,TEN,ARI | DET | TEN,3,172.3634075147178
2023,83,True,1,0,1,0,False,2023-04-28,2023-04-28,SEA,DEN,SEA,DEN,DEN | SEA,2,163.49838241669462
2023,87,True,1,0,1,0,False,2023-04-28,2023-04-28,MIN,SF,MIN,SF,MIN | SF,2,147.1127244382688
2023,89,True,1,0,1,0,False,2023-04-28,2023-04-28,NYG,LA,NYG,LA,LA | NYG,2,139.54639691441523
2023,92,True,1,0,1,0,False,2023-04-28,2023-04-28,CIN,KC,CIN,KC,CIN | KC,2,128.9202713956601
2023,93,True,2,1,1,0,False,2022-10-20,2023-04-28,SF,CAR,CAR,PIT,CAR | PIT | SF,3,125.56118496208103
2023,94,True,1,0,1,0,False,2023-04-27,2023-04-27,PHI,ARI,PHI,ARI,ARI | PHI,2,122.28962131716897
2023,95,True,1,0,1,0,False,2023-04-28,2023-04-28,KC,CIN,KC,CIN,CIN | KC,2,119.10330000798292
2023,96,True,1,0,1,0,False,2023-04-28,2023-04-28,ARI,DET,ARI,DET,ARI | DET,2,116.0
2023,100,True,2,1,1,0,False,2022-10-27,2023-03-14,KC,NYG,NYG,LV,KC | LV | NYG,3,102.46706518524651
2023,102,True,1,0,1,0,False,2023-04-28,2023-04-28,SF,MIN,SF,MIN,MIN | SF,2,96.30469311789194
2023,103,True,1,0,1,0,False,2023-04-29,2023-04-29,CHI,NO,CHI,NO,CHI | NO,2,93.36390945076992
2023,104,True,1,0,1,0,False,2023-04-29,2023-04-29,HOU,LV,HOU,LV,HOU | LV,2,90.51292627308231
2023,105,True,2,0,2,0,False,2023-04-27,2023-04-29,ARI,HOU,HOU,PHI,ARI | HOU | PHI,3,87.74900141511668
2023,107,True,1,1,0,0,False,2021-08-25,2021-08-25,LA,NE,LA,NE,LA | NE,2,82.47177410035772
2023,108,True,1,0,1,0,False,2023-04-28,2023-04-28,DEN,SEA,DEN,SEA,DEN | SEA,2,79.9533958321667
2023,109,True,1,0,1,0,False,2023-04-29,2023-04-29,LV,HOU,LV,HOU,HOU | LV,2,77.5119193788194
2023,110,True,2,1,1,0,True,2021-06-09,2023-04-28,TEN,ATL,ATL,IND,ATL | IND | TEN,3,75.14499644768598
2023,112,True,1,0,1,0,False,2023-04-29,2023-04-29,NYJ,NE,NYJ,NE,NE | NYJ,2,70.6257743320383
2023,115,True,1,0,1,0,False,2023-04-29,2023-04-29,NO,CHI,NO,CHI,CHI | NO,2,64.3513931789309
2023,119,True,2,1,1,0,False,2022-11-01,2023-04-29,DET,MIN,MIN,KC,DET | KC | MIN,3,56.843951720921865
2023,120,True,2,0,2,0,False,2023-04-27,2023-04-29,PIT,NE,NE,NYJ,NE | NYJ | PIT,3,55.10815090599254
2023,121,True,1,1,0,0,False,2022-04-30,2022-04-30,TB,JAX,TB,JAX,JAX | TB,2,53.42535492935984
2023,122,True,3,1,2,0,False,2022-03-23,2023-04-28,MIA,KC,DET,ARI,ARI | DET | KC | MIA,4,51.793945222315514
2023,126,True,1,1,0,0,False,2022-04-30,2022-04-30,MIN,CLE,MIN,CLE,CLE | MIN,2,45.75149621806973
2023,127,True,1,0,1,0,False,2023-04-29,2023-04-29,JAX,NO,JAX,NO,JAX | NO,2,44.35441733781426
2023,128,True,1,0,1,0,False,2023-04-28,2023-04-28,NYG,LA,NYG,LA,LA | NYG,2,43.0
2023,130,True,1,0,1,0,False,2023-04-27,2023-04-27,BUF,JAX,BUF,JAX,BUF | JAX,2,41.86239334404483
2023,132,True,2,1,1,0,False,2022-10-20,2023-04-28,SF,CAR,CAR,PIT,CAR | PIT | SF,3,40.75488317422161
2023,133,True,1,1,0,0,False,2022-10-26,2022-10-26,PHI,CHI,PHI,CHI,CHI | PHI,2,40.212164619745856
2023,134,True,1,0,1,0,False,2023-04-29,2023-04-29,KC,MIN,KC,MIN,KC | MIN,2,39.67667325883394
2023,135,True,1,0,1,0,False,2023-04-29,2023-04-29,NE,LV,NE,LV,LV | NE,2,39.14831284947172
2023,136,True,1,0,1,0,False,2023-04-28,2023-04-28,CHI,JAX,CHI,JAX,CHI | JAX,2,38.626988431266334
2023,137,True,2,1,1,0,False,2022-08-22,2023-04-29,ARI,BUF,BUF,WAS,ARI | BUF | WAS,3,38.1126063083793
2023,139,True,1,0,1,0,False,2023-04-28,2023-04-28,DEN,DET,DEN,DET,DEN | DET,2,37.10430038716509
2023,140,True,1,1,0,0,False,2022-04-30,2022-04-30,LA,CLE,LA,CLE,CLE | LA,2,36.610195369494626
2023,141,True,2,0,2,0,False,2023-04-28,2023-04-29,LV,IND,IND,MIN,IND | LV | MIN,3,36.12267017588604
2023,144,True,2,1,1,0,False,2022-05-13,2023-04-29,ATL,LV,LV,NE,ATL | LV | NE,3,34.698703145794944
2023,148,True,2,2,0,0,False,2021-08-26,2022-10-31,NE,BAL,BAL,CHI,BAL | CHI | NE,3,32.88701379078764
2023,150,True,1,0,1,0,False,2023-04-29,2023-04-29,WAS,BUF,WAS,BUF,BUF | WAS,2,32.01695598188324
2023,151,True,1,1,0,0,False,2021-09-03,2021-09-03,PIT,SEA,PIT,SEA,PIT | SEA,2,31.590597354012306
2023,155,True,1,1,0,0,False,2022-11-01,2022-11-01,MIA,SF,MIA,SF,MIA | SF,2,29.941188478294087
2023,158,True,1,0,1,0,False,2023-04-29,2023-04-29,MIN,IND,MIN,IND,IND | MIN,2,28.76089740271087
2023,159,True,3,1,2,0,False,2022-11-01,2023-04-28,JAX,ATL,DET,GB,ATL | DET | GB | JAX,4,28.377898570470364
2023,160,True,1,0,1,0,False,2023-04-27,2023-04-27,NYG,JAX,NYG,JAX,JAX | NYG,2,28.0
2023,161,True,2,0,2,0,False,2023-03-19,2023-04-28,DAL,HOU,HOU,LA,DAL | HOU | LA,3,27.4000177384556
2023,162,True,1,1,0,0,False,2022-11-01,2022-11-01,BUF,IND,BUF,IND,BUF | IND,2,26.812891859560057
2023,164,True,1,0,1,0,False,2023-04-28,2023-04-28,SF,MIN,SF,MIN,MIN | SF,2,25.676113209730797
2023,165,True,2,1,1,0,False,2022-08-30,2023-04-29,PHI,NO,NO,CHI,CHI | NO | PHI,3,25.1259270500435
2023,167,True,1,0,1,0,False,2023-04-29,2023-04-29,LA,HOU,LA,HOU,HOU | LA,2,24.060670173714687
2023,168,True,3,0,3,0,False,2023-04-27,2023-04-28,ARI,DET,DET,ARI,ARI | DET,2,23.545099627104005
2023,170,True,2,0,2,0,False,2023-04-24,2023-04-29,GB,NYJ,NYJ,LV,GB | LV | NYJ,3,22.546864647289553
2023,171,True,1,0,1,0,False,2023-04-29,2023-04-29,LA,TB,LA,TB,LA | TB,2,22.063731831510403
2023,174,True,2,0,2,0,False,2023-04-29,2023-04-29,LV,HOU,HOU,LA,HOU | LA | LV,3,20.67556604315299
2023,175,True,1,0,1,0,False,2023-04-29,2023-04-29,TB,LA,TB,LA,LA | TB,2,20.23253129767865
2023,176,True,1,0,1,0,False,2023-03-14,2023-03-14,DAL,IND,DAL,IND,DAL | IND,2,19.798989873223327
2023,178,True,3,2,1,0,False,2021-10-05,2023-04-29,CHI,MIA,KC,DAL,CHI | DAL | KC | MIA,4,18.959577657116494
2023,179,True,2,0,2,0,False,2023-03-14,2023-04-28,HOU,TB,TB,GB,GB | HOU | TB,3,18.553313004236372
2023,181,True,1,1,0,0,False,2022-08-30,2022-08-30,IND,TB,IND,TB,IND | TB,2,17.766713400684264
2023,183,True,1,0,1,0,False,2023-04-28,2023-04-28,DET,DEN,DET,DEN,DEN | DET,2,17.013463039726563
2023,184,True,2,1,1,0,False,2022-05-12,2023-04-29,LV,NE,NE,NYJ,LV | NE | NYJ,3,16.648899610038093
2023,185,True,1,1,0,0,False,2022-10-24,2022-10-24,NYJ,JAX,NYJ,JAX,JAX | NYJ,2,16.29214802288608
2023,186,True,1,1,0,0,False,2021-06-09,2021-06-09,ATL,TEN,ATL,TEN,ATL | TEN,2,15.943040886593678
2023,187,True,1,1,0,0,False,2021-10-06,2021-10-06,CAR,NE,CAR,NE,CAR | NE,2,15.60141439634249
2023,188,True,2,1,1,0,True,2021-09-09,2023-04-28,NO,HOU,HOU,PHI,HOU | NO | PHI,3,15.2671082573136
2023,189,True,1,1,0,0,False,2022-03-19,2022-03-19,TEN,LA,TEN,LA,LA | TEN,2,14.939965609475523
2023,191,True,3,1,2,0,False,2021-08-31,2023-04-29,GB,LA,PHI,TB,GB | HOU | LA | PHI | TB,5,14.306560081157631
2023,194,True,1,0,1,0,False,2023-04-28,2023-04-28,DET,KC,DET,KC,DET | KC,2,12.94564766595343
2023,195,True,2,1,1,0,False,2022-08-30,2023-04-29,PIT,DEN,DEN,NO,DEN | NO | PIT,3,12.448632796256481
2023,200,True,2,2,0,0,False,2022-03-10,2022-04-30,LAC,CHI,CHI,LAC,CHI | LAC,2,10.235546239926343
2023,201,True,1,1,0,0,False,2022-08-30,2022-08-30,MIN,HOU,MIN,HOU,HOU | MIN,2,9.842578749076635
2023,203,True,2,1,1,0,False,2021-08-16,2023-04-29,NYG,HOU,HOU,LV,HOU | LV | NYG,3,9.101325472139058
2023,204,True,2,1,1,0,False,2022-10-25,2023-04-29,DAL,LV,LV,NYJ,DAL | LV | NYJ,3,8.751903472535176
2023,205,True,1,0,1,0,False,2023-04-29,2023-04-29,BUF,HOU,BUF,HOU,BUF | HOU,2,8.41589663253425
2023,207,True,3,2,1,0,False,2021-11-02,2023-04-24,SF,HOU,NYJ,GB,GB | HOU | NYJ | SF,4,7.782088042705171
2023,208,True,1,1,0,0,False,2021-05-18,2021-05-18,PHI,JAX,PHI,JAX,JAX | PHI,2,7.483314773547881
2023,209,True,1,1,0,0,False,2022-10-27,2022-10-27,KC,NYG,KC,NYG,KC | NYG,2,7.196012136163594
2023,211,True,1,0,1,0,False,2023-04-29,2023-04-29,MIN,IND,MIN,IND,IND | MIN,2,6.6540741224784865
2023,214,True,1,0,1,0,False,2023-04-29,2023-04-29,LV,NE,LV,NE,LV | NE,2,5.916723239271945
2023,215,True,2,0,2,0,False,2023-04-29,2023-04-29,WAS,BUF,BUF,LA,BUF | LA | WAS,3,5.6895658574490495
2023,217,True,1,0,1,0,False,2023-04-28,2023-04-28,KC,CIN,KC,CIN,CIN | KC,2,5.261079640198116
2023,219,True,3,2,1,0,False,2022-08-30,2023-04-29,HOU,MIN,PHI,DET,DET | HOU | MIN | PHI,4,4.8648630974661335
2023,220,True,2,1,1,0,False,2022-08-30,2023-04-29,ARI,LV,LV,NYJ,ARI | LV | NYJ,3,4.678089182334822
2023,222,True,3,2,1,0,False,2021-08-31,2023-04-28,DEN,SF,SF,MIN,DEN | MIN | SF,3,4.325778164601057
2023,224,True,1,1,0,0,False,2022-05-13,2022-05-13,LV,ATL,LV,ATL,ATL | LV,2,4.0
