college_player_season_id,cfb_player_id,player,college_team,conference,season,draft_season,draft_round,draft_pick_in_round,draft_overall,position,position_group,defensive_pd,defensive_qb_hur,defensive_sacks,defensive_solo,defensive_td,defensive_tfl,defensive_tot,fumbles_fum,fumbles_lost,fumbles_rec,interceptions_avg,interceptions_int,interceptions_td,interceptions_yds,kickreturns_avg,kickreturns_long,kickreturns_no,kickreturns_td,kickreturns_yds,kicking_fga,kicking_fgm,kicking_long,kicking_pct,kicking_pts,kicking_xpa,kicking_xpm,passing_att,passing_completions,passing_int,passing_pct,passing_td,passing_yds,passing_ypa,puntreturns_avg,puntreturns_long,puntreturns_no,puntreturns_td,puntreturns_yds,punting_in_20,punting_long,punting_no,punting_tb,punting_yds,punting_ypp,receiving_long,receiving_rec,receiving_td,receiving_yds,receiving_ypr,rushing_car,rushing_long,rushing_td,rushing_yds,rushing_ypc
4879212_2021,4879212,Trey Moore,UTSA,Conference USA,2021,2026,4,30,130,DEFENSIVEEDGE,DL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879212_2022,4879212,Trey Moore,UTSA,Conference USA,2022,2026,4,30,130,DEFENSIVEEDGE,DL,2.0,5.0,8.0,26.0,0.0,15.5,51.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879250_2022,4879250,Cole Payton,North Dakota State,MVFC,2022,2026,5,38,178,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,1.0,0.667,0.0,51.0,4.3,,,,,,,,,,,,,,,,,38.0,28.0,2.0,284.0,7.5
4879250_2023,4879250,Cole Payton,North Dakota State,MVFC,2023,2026,5,38,178,QUARTERBACK,QB,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,27.0,18.0,0.0,0.667,3.0,289.0,10.7,,,,,,,,,,,,14.0,1.0,0.0,14.0,14.0,84.0,70.0,13.0,615.0,7.3
4879250_2024,4879250,Cole Payton,North Dakota State,MVFC,2024,2026,5,38,178,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,10.0,1.0,0.625,2.0,125.0,7.8,,,,,,,,,,,,3.0,2.0,0.0,5.0,2.5,21.0,73.0,1.0,165.0,7.9
4879250_2025,4879250,Cole Payton,North Dakota State,MVFC,2025,2026,5,38,178,QUARTERBACK,QB,,,,,,,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,225.0,162.0,4.0,0.72,16.0,2719.0,12.1,,,,,,,,,,,,,,,,,136.0,64.0,13.0,777.0,5.7
4879276_2023,4879276,Bryce Lance,North Dakota State,MVFC,2023,2026,4,36,136,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,2.0,,,,,,,7.0,1.0,0.0,7.0,7.0,,,,,
4879276_2024,4879276,Bryce Lance,North Dakota State,MVFC,2024,2026,4,36,136,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,75.0,17.0,1054.0,14.1,5.0,18.0,1.0,29.0,5.8
4879276_2025,4879276,Bryce Lance,North Dakota State,MVFC,2025,2026,4,36,136,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,51.0,8.0,1079.0,21.2,4.0,75.0,1.0,92.0,23.0
487950_2010,487950,Chris Harper,Kansas State,Big 12,2010,2013,4,26,123,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,25.0,4.0,330.0,13.2,5.0,29.0,0.0,47.0,9.4
487950_2011,487950,Chris Harper,Kansas State,Big 12,2011,2013,4,26,123,WIDERECEIVER,WR,,,,,,,,,,,,,,,21.0,21.0,1.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,40.0,5.0,547.0,13.7,3.0,8.0,0.0,5.0,1.7
487950_2012,487950,Chris Harper,Kansas State,Big 12,2012,2013,4,26,123,WIDERECEIVER,WR,,,,,,,,,,,,,,,6.0,6.0,1.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,58.0,3.0,857.0,14.8,0.0,0.0,0.0,-7.0,0.0
487957_2009,487957,Daniel Thomas,Kansas State,Big 12,2009,2011,2,30,62,RUNNINGBACK,RB,,,,,,,,,,,,,,,25.0,25.0,1.0,0.0,25.0,,,,,,,,4.0,3.0,0.0,0.75,1.0,50.0,12.5,,,,,,,,,,,,52.0,25.0,0.0,257.0,10.3,247.0,40.0,11.0,1265.0,5.1
487957_2010,487957,Daniel Thomas,Kansas State,Big 12,2010,2011,2,30,62,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,1.0,0.5,1.0,105.0,13.1,,,,,,,,,,,,21.0,27.0,0.0,171.0,6.3,298.0,52.0,19.0,1585.0,5.3
4879650_2021,4879650,Grant DuBose,Charlotte,Conference USA,2021,2023,7,39,256,WIDERECEIVER,WR,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,62.0,6.0,892.0,14.4,3.0,10.0,0.0,18.0,6.0
4879650_2022,4879650,Grant DuBose,Charlotte,Conference USA,2022,2023,7,39,256,WIDERECEIVER,WR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,16.0,9.0,0.0,76.0,,,,,,,52.0,64.0,9.0,792.0,12.4,,,,,
487982_2012,487982,Tavon Austin,West Virginia,Big 12,2012,2013,1,8,8,WIDERECEIVER,WR,,,,,,,,,,,,,,,24.6,100.0,33.0,1.0,813.0,,,,,,,,,,,,,,,11.0,76.0,15.0,1.0,165.0,,,,,,,75.0,114.0,12.0,1289.0,11.3,72.0,74.0,3.0,643.0,8.9
487982_2009,487982,Tavon Austin,West Virginia,Big East,2009,2013,1,8,8,WIDERECEIVER,WR,,,,,,,,,,,,,,,25.1,98.0,17.0,1.0,426.0,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,15.0,1.0,151.0,10.1,6.0,19.0,1.0,47.0,7.8
487982_2010,487982,Tavon Austin,West Virginia,Big East,2010,2013,1,8,8,WIDERECEIVER,WR,,,,,,,,,,,,,,,19.2,50.0,12.0,0.0,230.0,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,58.0,8.0,787.0,13.6,15.0,46.0,1.0,159.0,10.6
487982_2011,487982,Tavon Austin,West Virginia,Big East,2011,2013,1,8,8,WIDERECEIVER,WR,,,,,,,,,,,,,,,26.1,100.0,36.0,2.0,938.0,,,,,,,,,,,,,,,8.1,64.0,33.0,0.0,268.0,,,,,,,72.0,101.0,8.0,1186.0,11.7,16.0,80.0,1.0,182.0,11.4
487983_2012,487983,Stedman Bailey,West Virginia,Big 12,2012,2013,3,30,92,WIDERECEIVER,WR,,,,,,,,,,,,,,,14.6,23.0,10.0,0.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,114.0,25.0,1622.0,14.2,2.0,13.0,0.0,13.0,6.5
487983_2010,487983,Stedman Bailey,West Virginia,Big East,2010,2013,3,30,92,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,24.0,4.0,317.0,13.2,,,,,
487983_2011,487983,Stedman Bailey,West Virginia,Big East,2011,2013,3,30,92,WIDERECEIVER,WR,,,,,,,,,,,,,,,16.8,26.0,4.0,0.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,72.0,12.0,1279.0,17.8,,,,,
4880014_2022,4880014,Miles Scott,Illinois,Big Ten,2022,2026,7,30,246,SAFETY,DB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.0,2.0,0.0,9.0,,,,,,,19.0,4.0,0.0,29.0,7.3,,,,,
4880014_2023,4880014,Miles Scott,Illinois,Big Ten,2023,2026,7,30,246,SAFETY,DB,3.0,0.0,0.0,48.0,2.0,0.0,63.0,0.0,0.0,1.0,51.5,2.0,2.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880014_2024,4880014,Miles Scott,Illinois,Big Ten,2024,2026,7,30,246,SAFETY,DB,4.0,0.0,0.0,32.0,0.0,0.0,54.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,
4880014_2025,4880014,Miles Scott,Illinois,Big Ten,2025,2026,7,30,246,SAFETY,DB,4.0,0.0,1.0,50.0,0.0,4.0,64.0,,,,11.0,3.0,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880124_2025,4880124,Mansoor Delane,LSU,SEC,2025,2026,1,6,6,CORNERBACK,DB,11.0,1.0,0.0,29.0,0.0,0.0,45.0,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880124_2022,4880124,Mansoor Delane,Virginia Tech,ACC,2022,2026,1,6,6,CORNERBACK,DB,8.0,0.0,0.0,17.0,0.0,3.5,38.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880124_2023,4880124,Mansoor Delane,Virginia Tech,ACC,2023,2026,1,6,6,CORNERBACK,DB,1.0,0.0,0.0,29.0,0.0,2.5,52.0,0.0,0.0,1.0,32.0,1.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880124_2024,4880124,Mansoor Delane,Virginia Tech,ACC,2024,2026,1,6,6,CORNERBACK,DB,7.0,0.0,0.0,34.0,0.0,1.0,54.0,,,,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
4880236_2022,4880236,Will Kacmarek,Ohio,Mid-American,2022,2026,3,23,87,TIGHTEND,TE,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,20.0,0.0,264.0,13.2,1.0,0.0,0.0,0.0,0.0
4880236_2023,4880236,Will Kacmarek,Ohio,Mid-American,2023,2026,3,23,87,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,22.0,2.0,243.0,11.0,1.0,5.0,0.0,5.0,5.0
4880236_2024,4880236,Will Kacmarek,Ohio State,Big Ten,2024,2026,3,23,87,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,8.0,0.0,86.0,10.8,,,,,
4880236_2025,4880236,Will Kacmarek,Ohio State,Big Ten,2025,2026,3,23,87,TIGHTEND,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,15.0,2.0,168.0,11.2,,,,,
488025_2012,488025,Geno Smith,West Virginia,Big 12,2012,2013,2,7,39,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,518.0,369.0,6.0,0.712,42.0,4205.0,8.1,,,,,,,,,,,,,,,,,66.0,28.0,2.0,151.0,2.3
488025_2009,488025,Geno Smith,West Virginia,Big East,2009,2013,2,7,39,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,32.0,1.0,0.653,1.0,309.0,6.3,,,,,,,,,,,,,,,,,17.0,13.0,0.0,7.0,0.4
488025_2010,488025,Geno Smith,West Virginia,Big East,2010,2013,2,7,39,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,372.0,241.0,7.0,0.648,24.0,2763.0,7.4,,,,,,,,,,,,,,,,,106.0,29.0,0.0,217.0,2.0
488025_2011,488025,Geno Smith,West Virginia,Big East,2011,2013,2,7,39,QUARTERBACK,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,526.0,346.0,7.0,0.658,31.0,4385.0,8.3,,,,,,,,,,,,,,,,,56.0,20.0,2.0,-33.0,-0.6
4880273_2023,4880273,Kyle Louis,Pittsburgh,ACC,2023,2026,4,38,138,LINEBACKER,LB,0.0,1.0,0.0,5.0,0.0,1.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880273_2024,4880273,Kyle Louis,Pittsburgh,ACC,2024,2026,4,38,138,LINEBACKER,LB,3.0,9.0,7.0,45.0,1.0,15.5,100.0,,,,17.0,4.0,1.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880273_2025,4880273,Kyle Louis,Pittsburgh,ACC,2025,2026,4,38,138,LINEBACKER,LB,3.0,3.0,3.0,43.0,0.0,8.0,79.0,0.0,0.0,2.0,10.5,2.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880281_2024,4880281,Jordyn Tyson,Arizona State,Big 12,2024,2026,1,8,8,WIDERECEIVER,WR,,,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,75.0,10.0,1101.0,14.7,1.0,1.0,0.0,1.0,1.0
4880281_2025,4880281,Jordyn Tyson,Arizona State,Big 12,2025,2026,1,8,8,WIDERECEIVER,WR,,,,,,,,1.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,57.0,61.0,8.0,711.0,11.7,2.0,3.0,1.0,4.0,2.0
4880281_2022,4880281,Jordyn Tyson,Colorado,Pac-12,2022,2026,1,8,8,WIDERECEIVER,WR,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,23.5,28.0,2.0,0.0,47.0,,,,,,,,1.0,1.0,0.0,1.0,0.0,37.0,37.0,32.8,88.0,4.0,1.0,131.0,,,,,,,81.0,22.0,4.0,470.0,21.4,3.0,1.0,0.0,-4.0,-1.3
4880346_2022,4880346,Michael Taaffe,Texas,Big 12,2022,2026,5,18,158,SAFETY,DB,1.0,0.0,0.0,12.0,0.0,0.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880346_2023,4880346,Michael Taaffe,Texas,Big 12,2023,2026,5,18,158,SAFETY,DB,2.0,1.0,0.0,27.0,0.0,2.5,45.0,,,,15.0,3.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,12.0,12.0,1.0,0.0,12.0,,,,,,,,,,,,,,,,
4880346_2024,4880346,Michael Taaffe,Texas,SEC,2024,2026,5,18,158,SAFETY,DB,10.0,1.0,2.0,40.0,0.0,5.5,78.0,0.0,0.0,1.0,4.5,2.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880346_2025,4880346,Michael Taaffe,Texas,SEC,2025,2026,5,18,158,SAFETY,DB,1.0,0.0,1.0,38.0,0.0,1.0,70.0,,,,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880675_2021,4880675,Rayuan Lane,Navy,American Athletic,2021,2025,6,24,200,SAFETY,DB,4.0,0.0,0.0,23.0,0.0,2.0,37.0,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880675_2022,4880675,Rayuan Lane,Navy,American Athletic,2022,2025,6,24,200,SAFETY,DB,4.0,0.0,1.0,40.0,0.0,2.5,67.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.0,0.0,28.0,28.0
4880675_2023,4880675,Rayuan Lane,Navy,American Athletic,2023,2025,6,24,200,SAFETY,DB,7.0,1.0,0.5,40.0,1.0,3.0,62.0,0.0,0.0,1.0,30.5,4.0,1.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880675_2024,4880675,Rayuan Lane,Navy,American Athletic,2024,2025,6,24,200,SAFETY,DB,4.0,0.0,0.0,47.0,1.0,0.5,70.0,,,,43.0,2.0,1.0,86.0,,,,,,,,,,,,,,,,,,,,2.3,8.0,4.0,0.0,9.0,,,,,,,,,,,,,,,,
488084_2009,488084,Kemal Ishmael,UCF,Conference USA,2009,2013,7,37,243,SAFETY,DB,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488084_2010,488084,Kemal Ishmael,UCF,Conference USA,2010,2013,7,37,243,SAFETY,DB,,,,,,,,,,,6.0,2.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488084_2012,488084,Kemal Ishmael,UCF,Conference USA,2012,2013,7,37,243,SAFETY,DB,,,,,,,,,,,15.3,3.0,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880861_2023,4880861,Parker Hughes,Middle Tennessee,Conference USA,2023,2026,7,24,240,LINEBACKER,LB,1.0,2.0,2.5,31.0,0.0,7.0,53.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880861_2024,4880861,Parker Hughes,Middle Tennessee,Conference USA,2024,2026,7,24,240,LINEBACKER,LB,0.0,1.0,0.0,28.0,0.0,2.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880861_2025,4880861,Parker Hughes,Middle Tennessee,Conference USA,2025,2026,7,24,240,LINEBACKER,LB,2.0,2.0,0.0,48.0,0.0,2.5,89.0,,,,34.0,2.0,0.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882093_2021,4882093,Bhayshul Tuten,North Carolina A&T,Big South,2021,2025,4,2,104,RUNNINGBACK,RB,,,,,,,,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,24.0,0.0,54.0,7.7
4882093_2022,4882093,Bhayshul Tuten,North Carolina A&T,Big South,2022,2025,4,2,104,RUNNINGBACK,RB,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,52.0,31.0,4.0,342.0,11.0,208.0,70.0,13.0,1363.0,6.6
4882093_2023,4882093,Bhayshul Tuten,Virginia Tech,ACC,2023,2025,4,2,104,RUNNINGBACK,RB,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,,,,,28.9,99.0,19.0,2.0,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,27.0,2.0,239.0,8.9,173.0,49.0,10.0,863.0,5.0
4882093_2024,4882093,Bhayshul Tuten,Virginia Tech,ACC,2024,2025,4,2,104,RUNNINGBACK,RB,,,,,,,,4.0,1.0,0.0,,,,,23.7,29.0,3.0,0.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,2.0,79.0,3.6,183.0,83.0,15.0,1158.0,6.3
4883090_2022,4883090,Kiran Amegadjie,Yale,Ivy,2022,2024,3,11,75,OFFENSIVETACKLE,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,-1.0,-1.0,,,,,
4883647_2024,4883647,Elic Ayomanor,Stanford,ACC,2024,2025,4,34,136,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,63.0,6.0,831.0,13.2,,,,,
4883647_2023,4883647,Elic Ayomanor,Stanford,Pac-12,2023,2025,4,34,136,WIDERECEIVER,WR,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,62.0,6.0,1013.0,16.3,,,,,
4887918_2021,4887918,Junior Bergen,Montana,Big Sky,2021,2025,7,36,252,WIDERECEIVER,WR,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,0.0,1.0,0.5
4887918_2022,4887918,Junior Bergen,Montana,Big Sky,2022,2025,7,36,252,WIDERECEIVER,WR,,,,,,,,2.0,1.0,0.0,,,,,22.5,33.0,4.0,0.0,90.0,,,,,,,,,,,,,,,15.6,72.0,21.0,0.0,327.0,,,,,,,47.0,16.0,4.0,192.0,12.0,13.0,12.0,0.0,48.0,3.7
4887918_2023,4887918,Junior Bergen,Montana,Big Sky,2023,2025,7,36,252,WIDERECEIVER,WR,,,,,,,,1.0,0.0,0.0,,,,,23.9,49.0,14.0,0.0,334.0,,,,,,,,2.0,2.0,0.0,1.0,0.0,50.0,25.0,13.7,47.0,20.0,1.0,273.0,,,,,,,76.0,48.0,5.0,626.0,13.0,6.0,21.0,0.0,40.0,6.7
4887918_2024,4887918,Junior Bergen,Montana,Big Sky,2024,2025,7,36,252,WIDERECEIVER,WR,,,,,,,,1.0,0.0,0.0,,,,,22.2,41.0,19.0,0.0,421.0,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,84.0,10.0,3.0,240.0,,,,,,,55.0,48.0,3.0,542.0,11.3,1.0,2.0,0.0,2.0,2.0
488940_2013,488940,Jonathan Newsome,Ball State,Mid-American,2013,2014,5,26,166,DEFENSIVEEND,DL,,,,,,,,,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488940_2010,488940,Jonathan Newsome,Ohio State,Big Ten,2010,2014,5,26,166,DEFENSIVEEND,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,1.0,0.0,19.0,,,,,,,,,,,,,,,,
488945_2009,488945,Justin Brown,Penn State,Big Ten,2009,2013,6,18,186,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,20.0,8.0,0.0,41.0,,,,,,,27.0,5.0,0.0,78.0,15.6,,,,,
488945_2010,488945,Justin Brown,Penn State,Big Ten,2010,2013,6,18,186,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3,15.0,23.0,0.0,77.0,,,,,,,45.0,33.0,1.0,452.0,13.7,2.0,0.0,0.0,-12.0,-6.0
488945_2011,488945,Justin Brown,Penn State,Big Ten,2011,2013,6,18,186,WIDERECEIVER,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,33.0,40.0,0.0,220.0,,,,,,,69.0,35.0,2.0,517.0,14.8,1.0,0.0,0.0,0.0,0.0
488962_2012,488962,Jordan Hill,Penn State,Big Ten,2012,2013,3,25,87,DEFENSIVETACKLE,DL,,,,,,,,,,,9.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889929_2022,4889929,Quinn Ewers,Texas,Big 12,2022,2025,7,15,231,QUARTERBACK,QB,,,,,,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,295.0,171.0,6.0,0.58,15.0,2128.0,7.2,,,,,,,,,,,,,,,,,24.0,16.0,1.0,-52.0,-2.2
4889929_2023,4889929,Quinn Ewers,Texas,Big 12,2023,2025,7,15,231,QUARTERBACK,QB,,,,,,,,3.0,1.0,0.0,,,,,,,,,,,,,,,,,394.0,272.0,6.0,0.69,22.0,3479.0,8.8,,,,,,,,,,,,3.0,1.0,0.0,3.0,3.0,59.0,30.0,5.0,75.0,1.3
4889929_2024,4889929,Quinn Ewers,Texas,SEC,2024,2025,7,15,231,QUARTERBACK,QB,,,,,,,,6.0,5.0,0.0,,,,,,,,,,,,,,,,,445.0,293.0,12.0,0.658,31.0,3472.0,7.8,,,,,,,,,,,,,,,,,57.0,26.0,2.0,-82.0,-1.4
4890373_2025,4890373,Bauer Sharp,LSU,SEC,2025,2026,6,4,185,TIGHTEND,TE,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,0.0,,,,,5.0,5.0,1.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,24.0,2.0,252.0,10.5,,,,,
4890373_2024,4890373,Bauer Sharp,Oklahoma,SEC,2024,2026,6,4,185,TIGHTEND,TE,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,43.0,42.0,2.0,324.0,7.7,2.0,0.0,0.0,-8.0,-4.0
4890373_2022,4890373,Bauer Sharp,SE Louisiana,Southland,2022,2026,6,4,185,TIGHTEND,TE,,,,,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11.0,1.0,78.0,7.1,10.0,55.0,0.0,83.0,8.3
4890373_2023,4890373,Bauer Sharp,SE Louisiana,Southland,2023,2026,6,4,185,TIGHTEND,TE,,,,,,,,3.0,2.0,0.0,,,,,9.0,9.0,1.0,0.0,9.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,33.0,28.0,2.0,287.0,10.3,24.0,30.0,5.0,114.0,4.8
4890973_2022,4890973,Ashton Jeanty,Boise State,Mountain West,2022,2025,1,6,6,RUNNINGBACK,RB,,,,,,,,1.0,1.0,0.0,,,,,22.0,22.0,1.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,14.0,0.0,155.0,11.1,157.0,34.0,7.0,826.0,5.3
4890973_2023,4890973,Ashton Jeanty,Boise State,Mountain West,2023,2025,1,6,6,RUNNINGBACK,RB,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,43.0,5.0,569.0,13.2,221.0,68.0,14.0,1351.0,6.1
4890973_2024,4890973,Ashton Jeanty,Boise State,Mountain West,2024,2025,1,6,6,RUNNINGBACK,RB,,,,,,,,4.0,3.0,0.0,,,,,11.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,23.0,1.0,138.0,6.0,374.0,77.0,29.0,2601.0,7.0
4894654_2022,4894654,Kenneth Grant,Michigan,Big Ten,2022,2025,1,13,13,DEFENSIVETACKLE,DL,0.0,0.0,0.0,2.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894654_2023,4894654,Kenneth Grant,Michigan,Big Ten,2023,2025,1,13,13,DEFENSIVETACKLE,DL,3.0,5.0,2.5,14.0,0.0,4.0,27.0,0.0,0.0,1.0,-3.0,1.0,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894654_2024,4894654,Kenneth Grant,Michigan,Big Ten,2024,2025,1,13,13,DEFENSIVETACKLE,DL,5.0,3.0,3.0,18.0,0.0,6.5,32.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896353_2022,4896353,Jimmy Rolder,Michigan,Big Ten,2022,2026,4,18,118,LINEBACKER,LB,0.0,0.0,0.0,7.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
